Session: 315,Game:,Wingman,User:,Survivor3
Game No.:,0
Day:,15,Month:,Feb,Year:,2017
Track:,Beach,Speed:,slow,Time:,120 (sec),
Target Angle:,42,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,0,56.017,False
2,3,49.780,False
3,8,44.449,False
4,0,60.338,False
5,1,32.853,True
6,0,11.436,False
7,8,44.606,False
8,0,52.317,False
9,0,67.651,False
10,0,26.115,True
11,0,22.178,True
12,9,43.047,False
13,0,28.464,False
14,10,41.998,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
0.164,-0.001 | 6.654 | 0.189,0.090 | 6.565 | 0.343,-0.165 | 6.335 | 0.282,0.273 | 6.628 | 0.213,-0.194 | 6.541 | 0.176,28.655,33.053,2017-02-15 11:16:23,1,310
0.164,-0.001 | 6.654 | 0.188,0.092 | 6.569 | 0.347,-0.165 | 6.335 | 0.281,0.274 | 6.627 | 0.213,-0.193 | 6.541 | 0.176,28.518,33.058,2017-02-15 11:16:23,1,310
0.164,-0.001 | 6.654 | 0.188,0.093 | 6.571 | 0.349,-0.164 | 6.334 | 0.280,0.274 | 6.626 | 0.212,-0.193 | 6.541 | 0.176,28.473,32.703,2017-02-15 11:16:23,1,310
0.164,0.000 | 6.654 | 0.188,0.093 | 6.572 | 0.349,-0.164 | 6.334 | 0.280,0.273 | 6.625 | 0.211,-0.192 | 6.541 | 0.175,28.487,32.331,2017-02-15 11:16:23,1,310
0.164,0.000 | 6.654 | 0.188,0.093 | 6.573 | 0.350,-0.164 | 6.334 | 0.280,0.273 | 6.625 | 0.210,-0.192 | 6.541 | 0.175,28.506,32.039,2017-02-15 11:16:23,1,310
0.164,0.000 | 6.654 | 0.188,0.093 | 6.573 | 0.350,-0.164 | 6.334 | 0.280,0.273 | 6.624 | 0.210,-0.192 | 6.540 | 0.176,28.516,31.833,2017-02-15 11:16:24,1,310
0.164,0.000 | 6.654 | 0.188,0.093 | 6.573 | 0.350,-0.164 | 6.334 | 0.280,0.272 | 6.624 | 0.210,-0.192 | 6.540 | 0.176,28.528,31.682,2017-02-15 11:16:24,1,310
0.164,0.001 | 6.654 | 0.188,0.093 | 6.574 | 0.350,-0.164 | 6.334 | 0.280,0.272 | 6.623 | 0.210,-0.191 | 6.540 | 0.176,28.531,31.574,2017-02-15 11:16:24,1,310
0.164,0.001 | 6.654 | 0.188,0.092 | 6.572 | 0.351,-0.165 | 6.334 | 0.279,0.273 | 6.625 | 0.212,-0.192 | 6.541 | 0.176,28.677,31.889,2017-02-15 11:16:24,1,310
0.165,0.001 | 6.653 | 0.188,0.086 | 6.575 | 0.348,-0.172 | 6.337 | 0.271,0.280 | 6.640 | 0.235,-0.197 | 6.546 | 0.170,28.288,36.817,2017-02-15 11:16:24,1,310
0.167,0.002 | 6.653 | 0.189,0.084 | 6.599 | 0.346,-0.173 | 6.340 | 0.267,0.291 | 6.670 | 0.265,-0.197 | 6.549 | 0.167,27.372,45.810,2017-02-15 11:16:25,1,310
0.168,0.002 | 6.653 | 0.190,0.086 | 6.626 | 0.347,-0.166 | 6.339 | 0.265,0.301 | 6.692 | 0.285,-0.191 | 6.548 | 0.163,25.312,53.838,2017-02-15 11:16:25,1,310
