Session: 322,Game:,Wingman,User:,Survivor3
Game No.:,0
Day:,15,Month:,Feb,Year:,2017
Track:,Temple,Speed:,fast,Time:,30 (sec),
Target Angle:,42,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.058,0.006 | 6.653 | 0.060,-0.027 | 6.459 | 0.097,0.016 | 6.469 | 0.065,0.176 | 6.551 | 0.030,-0.203 | 6.548 | 0.047,24.780,7.471,2017-02-15 13:47:06,1,318
0.058,0.006 | 6.654 | 0.060,-0.025 | 6.457 | 0.097,0.017 | 6.468 | 0.065,0.177 | 6.551 | 0.029,-0.202 | 6.547 | 0.046,24.507,7.695,2017-02-15 13:47:06,1,318
0.057,0.006 | 6.654 | 0.060,-0.024 | 6.456 | 0.097,0.018 | 6.468 | 0.065,0.178 | 6.551 | 0.029,-0.201 | 6.546 | 0.046,23.976,7.951,2017-02-15 13:47:06,1,318
0.057,0.006 | 6.654 | 0.060,-0.022 | 6.457 | 0.101,0.019 | 6.468 | 0.066,0.179 | 6.551 | 0.029,-0.200 | 6.546 | 0.047,23.736,8.114,2017-02-15 13:47:06,1,318
0.057,0.006 | 6.654 | 0.060,0.029 | 6.451 | 0.130,0.015 | 6.465 | 0.060,0.220 | 6.560 | 0.054,-0.201 | 6.549 | 0.035,24.524,18.842,2017-02-15 13:47:07,1,318
0.058,0.006 | 6.653 | 0.060,0.130 | 6.471 | 0.171,-0.206 | 6.403 | -0.180,0.296 | 6.612 | 0.087,-0.183 | 6.599 | -0.056,27.097,40.609,2017-02-15 13:47:07,1,318
0.060,0.014 | 6.652 | 0.060,0.151 | 6.527 | 0.177,-0.218 | 6.422 | -0.180,0.330 | 6.653 | 0.096,-0.176 | 6.619 | -0.064,34.546,49.755,2017-02-15 13:47:07,1,318
0.060,0.015 | 6.652 | 0.060,0.151 | 6.531 | 0.176,-0.217 | 6.422 | -0.179,0.332 | 6.654 | 0.097,-0.175 | 6.620 | -0.064,34.864,50.120,2017-02-15 13:47:07,1,318
0.060,0.021 | 6.651 | 0.059,0.146 | 6.558 | 0.165,-0.209 | 6.424 | -0.177,0.344 | 6.662 | 0.099,-0.170 | 6.624 | -0.064,37.153,52.024,2017-02-15 13:47:07,2,318
0.060,0.023 | 6.651 | 0.059,0.154 | 6.544 | 0.169,-0.209 | 6.425 | -0.178,0.344 | 6.659 | 0.099,-0.170 | 6.625 | -0.064,37.772,50.982,2017-02-15 13:47:07,2,318
0.059,0.022 | 6.651 | 0.059,0.105 | 6.517 | 0.165,-0.206 | 6.420 | -0.178,0.305 | 6.609 | 0.086,-0.169 | 6.620 | -0.065,34.956,35.559,2017-02-15 13:47:08,2,318
0.059,0.017 | 6.652 | 0.059,0.021 | 6.495 | 0.156,-0.006 | 6.424 | 0.179,0.230 | 6.563 | 0.079,-0.184 | 6.537 | 0.079,25.212,16.009,2017-02-15 13:47:08,2,318
0.059,0.013 | 6.652 | 0.059,-0.031 | 6.480 | 0.156,0.017 | 6.466 | 0.163,0.180 | 6.548 | 0.084,-0.199 | 6.542 | 0.123,26.476,5.449,2017-02-15 13:47:08,2,318
0.061,0.010 | 6.653 | 0.060,-0.039 | 6.464 | 0.150,-0.001 | 6.449 | 0.159,0.169 | 6.545 | 0.085,-0.209 | 6.547 | 0.120,27.462,4.163,2017-02-15 13:47:08,2,318
0.061,0.009 | 6.653 | 0.061,-0.024 | 6.451 | 0.143,0.002 | 6.449 | 0.161,0.181 | 6.547 | 0.086,-0.206 | 6.546 | 0.117,26.084,7.651,2017-02-15 13:47:08,2,318
0.062,0.008 | 6.653 | 0.062,0.033 | 6.444 | 0.138,0.058 | 6.478 | 0.124,0.227 | 6.561 | 0.086,-0.169 | 6.534 | 0.116,16.098,20.010,2017-02-15 13:47:09,3,318
0.063,0.008 | 6.653 | 0.062,0.109 | 6.467 | 0.142,0.203 | 6.555 | 0.133,0.291 | 6.603 | 0.088,-0.029 | 6.549 | 0.154,-19.698,38.586,2017-02-15 13:47:09,3,318
0.063,0.009 | 6.652 | 0.062,0.147 | 6.515 | 0.167,0.248 | 6.561 | 0.153,0.325 | 6.644 | 0.090,0.015 | 6.571 | 0.159,-31.275,50.517,2017-02-15 13:47:09,3,318
0.063,0.011 | 6.652 | 0.062,0.154 | 6.538 | 0.166,0.256 | 6.549 | 0.160,0.337 | 6.661 | 0.089,0.025 | 6.575 | 0.161,-32.930,54.314,2017-02-15 13:47:09,3,318
0.063,0.013 | 6.651 | 0.062,0.156 | 6.542 | 0.165,0.258 | 6.543 | 0.162,0.340 | 6.665 | 0.090,0.027 | 6.574 | 0.161,-32.770,54.897,2017-02-15 13:47:09,3,318
0.063,0.014 | 6.651 | 0.062,0.162 | 6.535 | 0.164,0.259 | 6.540 | 0.162,0.341 | 6.665 | 0.090,0.028 | 6.574 | 0.161,-32.596,54.610,2017-02-15 13:47:10,3,318
0.063,0.014 | 6.651 | 0.062,0.119 | 6.542 | 0.155,0.241 | 6.521 | 0.168,0.320 | 6.633 | 0.080,0.011 | 6.560 | 0.159,-26.854,44.975,2017-02-15 13:47:10,3,318
0.063,0.014 | 6.651 | 0.062,0.025 | 6.516 | 0.142,0.018 | 6.406 | 0.141,0.235 | 6.570 | 0.057,-0.175 | 6.529 | 0.096,22.558,17.982,2017-02-15 13:47:10,4,318
0.063,0.012 | 6.652 | 0.063,-0.031 | 6.481 | 0.124,0.001 | 6.452 | 0.099,0.182 | 6.551 | 0.058,-0.213 | 6.546 | 0.098,30.540,5.626,2017-02-15 13:47:10,4,318
0.064,0.009 | 6.652 | 0.064,-0.038 | 6.457 | 0.116,0.004 | 6.468 | 0.102,0.171 | 6.546 | 0.065,-0.214 | 6.549 | 0.101,28.666,4.796,2017-02-15 13:47:10,4,318
0.064,0.008 | 6.652 | 0.064,0.011 | 6.442 | 0.125,0.022 | 6.471 | 0.140,0.209 | 6.554 | 0.073,-0.194 | 6.541 | 0.090,22.487,15.204,2017-02-15 13:47:11,4,318
0.064,0.008 | 6.652 | 0.064,0.112 | 6.461 | 0.142,-0.030 | 6.485 | 0.144,0.287 | 6.600 | 0.076,-0.179 | 6.571 | -0.013,21.476,38.068,2017-02-15 13:47:11,4,318
0.063,0.009 | 6.651 | 0.063,0.152 | 6.508 | 0.147,-0.003 | 6.551 | 0.089,0.324 | 6.645 | 0.067,-0.169 | 6.611 | -0.064,24.810,50.422,2017-02-15 13:47:11,4,318
0.062,0.010 | 6.651 | 0.062,0.154 | 6.531 | 0.143,0.013 | 6.566 | 0.073,0.331 | 6.658 | 0.059,-0.170 | 6.611 | -0.065,27.110,52.720,2017-02-15 13:47:11,4,318
0.059,0.014 | 6.652 | 0.060,0.149 | 6.544 | 0.141,0.017 | 6.573 | 0.066,0.334 | 6.660 | 0.060,-0.173 | 6.612 | -0.064,31.242,50.900,2017-02-15 13:47:11,5,318
0.058,0.016 | 6.652 | 0.059,0.143 | 6.549 | 0.145,0.015 | 6.575 | 0.067,0.333 | 6.658 | 0.064,-0.174 | 6.612 | -0.065,32.248,49.553,2017-02-15 13:47:12,5,318
0.057,0.016 | 6.652 | 0.058,0.112 | 6.521 | 0.150,0.014 | 6.576 | 0.073,0.304 | 6.622 | 0.065,-0.173 | 6.608 | -0.064,31.308,37.705,2017-02-15 13:47:12,5,318
0.058,0.015 | 6.652 | 0.058,0.038 | 6.494 | 0.148,0.055 | 6.537 | 0.100,0.241 | 6.576 | 0.068,-0.177 | 6.532 | 0.076,23.568,18.768,2017-02-15 13:47:12,5,318
0.058,0.011 | 6.653 | 0.058,-0.004 | 6.480 | 0.146,0.013 | 6.497 | 0.134,0.201 | 6.559 | 0.069,-0.209 | 6.545 | 0.084,29.415,10.628,2017-02-15 13:47:12,5,318
0.058,0.008 | 6.653 | 0.059,-0.012 | 6.470 | 0.144,0.004 | 6.499 | 0.136,0.193 | 6.553 | 0.069,-0.215 | 6.552 | 0.077,28.036,10.892,2017-02-15 13:47:12,5,318
0.058,0.007 | 6.653 | 0.059,0.011 | 6.458 | 0.148,0.021 | 6.511 | 0.136,0.208 | 6.557 | 0.073,-0.200 | 6.547 | 0.073,23.280,15.495,2017-02-15 13:47:12,5,318
0.058,0.006 | 6.653 | 0.060,0.108 | 6.499 | 0.170,-0.037 | 6.546 | 0.138,0.292 | 6.608 | 0.078,-0.173 | 6.588 | -0.047,20.197,40.110,2017-02-15 13:47:13,6,318
0.055,0.010 | 6.653 | 0.058,0.121 | 6.580 | 0.151,-0.003 | 6.609 | 0.099,0.329 | 6.653 | 0.073,-0.166 | 6.600 | -0.068,24.257,50.344,2017-02-15 13:47:13,6,318
0.053,0.012 | 6.652 | 0.057,0.128 | 6.605 | 0.149,0.001 | 6.615 | 0.088,0.340 | 6.673 | 0.078,-0.170 | 6.603 | -0.070,28.263,53.740,2017-02-15 13:47:13,6,318
0.052,0.013 | 6.652 | 0.056,0.127 | 6.612 | 0.151,-0.001 | 6.618 | 0.086,0.340 | 6.674 | 0.079,-0.172 | 6.605 | -0.072,30.038,53.115,2017-02-15 13:47:13,6,318
0.052,0.014 | 6.652 | 0.055,0.126 | 6.610 | 0.150,-0.002 | 6.619 | 0.086,0.339 | 6.671 | 0.078,-0.172 | 6.606 | -0.073,30.512,51.924,2017-02-15 13:47:14,6,318
0.052,0.015 | 6.653 | 0.055,0.125 | 6.607 | 0.150,-0.001 | 6.620 | 0.086,0.338 | 6.669 | 0.077,-0.171 | 6.606 | -0.073,30.647,51.142,2017-02-15 13:47:14,6,318
0.051,0.015 | 6.653 | 0.055,0.121 | 6.605 | 0.149,-0.002 | 6.621 | 0.086,0.335 | 6.665 | 0.078,-0.171 | 6.607 | -0.074,30.668,49.660,2017-02-15 13:47:14,6,318
0.051,0.016 | 6.653 | 0.054,0.049 | 6.598 | 0.140,0.002 | 6.620 | 0.086,0.273 | 6.599 | 0.077,-0.169 | 6.603 | -0.071,29.438,26.988,2017-02-15 13:47:14,7,318
0.050,0.013 | 6.653 | 0.054,-0.024 | 6.526 | 0.150,-0.010 | 6.621 | 0.114,0.193 | 6.556 | 0.070,-0.212 | 6.561 | 0.016,32.551,7.276,2017-02-15 13:47:14,7,318
0.049,0.006 | 6.654 | 0.052,-0.037 | 6.484 | 0.140,-0.027 | 6.579 | 0.162,0.177 | 6.541 | 0.067,-0.206 | 6.561 | 0.014,23.259,9.643,2017-02-15 13:47:14,7,318
0.049,0.003 | 6.655 | 0.052,-0.004 | 6.505 | 0.157,-0.063 | 6.591 | 0.160,0.209 | 6.548 | 0.074,-0.176 | 6.579 | -0.044,15.652,19.421,2017-02-15 13:47:15,7,318
0.049,0.003 | 6.655 | 0.052,0.056 | 6.542 | 0.134,-0.056 | 6.595 | 0.144,0.277 | 6.590 | 0.078,-0.169 | 6.587 | -0.060,15.442,38.202,2017-02-15 13:47:15,7,318
0.049,0.003 | 6.655 | 0.052,0.080 | 6.578 | 0.120,-0.045 | 6.599 | 0.132,0.305 | 6.621 | 0.076,-0.171 | 6.592 | -0.064,18.526,46.132,2017-02-15 13:47:15,7,318
0.049,0.005 | 6.655 | 0.052,0.082 | 6.592 | 0.124,-0.013 | 6.611 | 0.103,0.308 | 6.628 | 0.078,-0.172 | 6.594 | -0.067,20.861,46.016,2017-02-15 13:47:15,7,318
0.049,0.007 | 6.655 | 0.052,0.083 | 6.593 | 0.128,-0.013 | 6.612 | 0.102,0.308 | 6.628 | 0.078,-0.172 | 6.596 | -0.068,22.094,45.013,2017-02-15 13:47:15,7,318
0.049,0.008 | 6.655 | 0.052,0.084 | 6.591 | 0.130,-0.016 | 6.611 | 0.104,0.309 | 6.627 | 0.076,-0.172 | 6.597 | -0.069,22.596,44.668,2017-02-15 13:47:16,7,318
