Session: 140,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,18,Month:,Sep,Year:,2017
Track:,Beach,Speed:,slow,Time:,120 (sec),
Target Angle:,44,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,6,39.743,False
2,4,37.381,False
3,9,45.582,False
4,7,47.253,False
5,9,45.196,False
6,7,47.711,False
7,10,44.193,False
8,9,42.081,False
9,9,42.006,False
10,9,45.228,False
11,9,45.564,False
12,9,45.113,False
13,10,43.470,False
14,10,44.083,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.090,0.067 | 6.671 | -0.063,0.232 | 6.325 | 0.045,-0.112 | 6.342 | 0.106,0.222 | 6.517 | -0.086,-0.127 | 6.536 | -0.023,16.019,12.153,2017-09-18 19:02:37,2,47
-0.091,0.068 | 6.671 | -0.063,0.385 | 6.440 | 0.039,-0.270 | 6.503 | 0.158,0.322 | 6.560 | -0.151,-0.237 | 6.610 | -0.046,50.553,39.610,2017-09-18 19:02:37,2,47
-0.097,0.068 | 6.672 | -0.066,0.408 | 6.625 | 0.053,-0.274 | 6.673 | 0.174,0.382 | 6.637 | -0.179,-0.271 | 6.673 | -0.059,66.918,64.043,2017-09-18 19:02:38,2,47
-0.103,0.068 | 6.672 | -0.071,0.404 | 6.633 | 0.057,-0.243 | 6.716 | 0.182,0.389 | 6.651 | -0.175,-0.278 | 6.702 | -0.048,73.705,67.138,2017-09-18 19:02:38,2,47
-0.106,0.068 | 6.672 | -0.074,0.380 | 6.644 | 0.061,-0.235 | 6.711 | 0.184,0.387 | 6.645 | -0.172,-0.277 | 6.703 | -0.045,73.541,65.353,2017-09-18 19:02:38,2,47
-0.106,0.068 | 6.672 | -0.074,0.388 | 6.629 | 0.063,-0.235 | 6.701 | 0.186,0.386 | 6.639 | -0.170,-0.274 | 6.700 | -0.044,72.149,64.599,2017-09-18 19:02:38,2,47
-0.105,0.069 | 6.672 | -0.074,0.396 | 6.622 | 0.067,-0.238 | 6.690 | 0.187,0.389 | 6.641 | -0.166,-0.271 | 6.697 | -0.043,71.172,65.648,2017-09-18 19:02:38,2,47
-0.104,0.069 | 6.672 | -0.073,0.398 | 6.614 | 0.066,-0.244 | 6.682 | 0.188,0.389 | 6.639 | -0.166,-0.270 | 6.696 | -0.043,70.620,65.574,2017-09-18 19:02:39,2,47
-0.104,0.070 | 6.672 | -0.073,0.400 | 6.601 | 0.066,-0.255 | 6.679 | 0.190,0.389 | 6.638 | -0.164,-0.270 | 6.695 | -0.042,70.199,65.389,2017-09-18 19:02:39,2,47
-0.103,0.069 | 6.672 | -0.072,0.404 | 6.603 | 0.064,-0.262 | 6.676 | 0.191,0.386 | 6.635 | -0.166,-0.269 | 6.693 | -0.042,69.818,64.525,2017-09-18 19:02:39,2,47
-0.103,0.069 | 6.672 | -0.072,0.396 | 6.597 | 0.064,-0.265 | 6.672 | 0.191,0.385 | 6.632 | -0.166,-0.269 | 6.691 | -0.041,69.376,63.793,2017-09-18 19:02:39,2,47
-0.102,0.068 | 6.672 | -0.071,0.385 | 6.591 | 0.069,-0.253 | 6.654 | 0.191,0.378 | 6.623 | -0.162,-0.265 | 6.675 | -0.041,65.081,60.964,2017-09-18 19:02:39,2,47
-0.102,0.066 | 6.672 | -0.071,0.379 | 6.578 | 0.074,-0.234 | 6.631 | 0.192,0.363 | 6.605 | -0.157,-0.257 | 6.652 | -0.039,59.648,54.864,2017-09-18 19:02:40,2,47
-0.101,0.064 | 6.672 | -0.070,0.373 | 6.560 | 0.083,-0.235 | 6.624 | 0.195,0.346 | 6.588 | -0.147,-0.255 | 6.642 | -0.037,57.382,48.943,2017-09-18 19:02:40,2,47
-0.100,0.063 | 6.672 | -0.069,0.377 | 6.563 | 0.087,-0.240 | 6.613 | 0.194,0.331 | 6.573 | -0.142,-0.239 | 6.615 | -0.039,49.390,43.990,2017-09-18 19:02:40,2,47
-0.099,0.062 | 6.672 | -0.068,0.379 | 6.573 | 0.087,-0.232 | 6.602 | 0.193,0.318 | 6.562 | -0.137,-0.229 | 6.601 | -0.040,45.063,39.686,2017-09-18 19:02:40,2,47
-0.098,0.062 | 6.672 | -0.067,0.358 | 6.547 | 0.092,-0.200 | 6.584 | 0.194,0.306 | 6.553 | -0.135,-0.223 | 6.595 | -0.038,43.062,35.959,2017-09-18 19:02:40,2,47
-0.097,0.062 | 6.672 | -0.066,0.365 | 6.551 | 0.091,-0.221 | 6.589 | 0.197,0.304 | 6.552 | -0.134,-0.224 | 6.596 | -0.036,43.470,35.363,2017-09-18 19:02:41,2,47
-0.097,0.062 | 6.672 | -0.066,0.382 | 6.568 | 0.086,-0.222 | 6.597 | 0.203,0.309 | 6.555 | -0.135,-0.232 | 6.607 | -0.030,47.125,37.084,2017-09-18 19:02:41,2,47
-0.096,0.063 | 6.672 | -0.065,0.398 | 6.579 | 0.083,-0.220 | 6.603 | 0.207,0.327 | 6.568 | -0.138,-0.242 | 6.623 | -0.025,52.000,42.564,2017-09-18 19:02:41,2,47
-0.095,0.065 | 6.672 | -0.065,0.397 | 6.582 | 0.086,-0.225 | 6.619 | 0.209,0.341 | 6.577 | -0.140,-0.245 | 6.634 | -0.023,54.640,46.714,2017-09-18 19:02:41,2,47
-0.095,0.065 | 6.672 | -0.065,0.401 | 6.587 | 0.086,-0.229 | 6.627 | 0.209,0.345 | 6.581 | -0.140,-0.246 | 6.637 | -0.023,55.835,48.051,2017-09-18 19:02:42,2,47
-0.096,0.065 | 6.672 | -0.065,0.408 | 6.599 | 0.083,-0.229 | 6.628 | 0.209,0.346 | 6.582 | -0.141,-0.248 | 6.639 | -0.023,56.355,48.451,2017-09-18 19:02:42,2,47
-0.096,0.066 | 6.672 | -0.066,0.408 | 6.601 | 0.083,-0.228 | 6.628 | 0.208,0.347 | 6.582 | -0.141,-0.248 | 6.639 | -0.024,56.459,48.553,2017-09-18 19:02:42,2,47
-0.097,0.066 | 6.672 | -0.066,0.407 | 6.600 | 0.083,-0.226 | 6.630 | 0.207,0.347 | 6.581 | -0.142,-0.243 | 6.632 | -0.025,53.994,48.403,2017-09-18 19:02:42,2,47
-0.098,0.066 | 6.672 | -0.067,0.403 | 6.603 | 0.075,-0.228 | 6.625 | 0.201,0.330 | 6.566 | -0.143,-0.217 | 6.597 | -0.030,42.598,42.755,2017-09-18 19:02:42,2,47
-0.098,0.066 | 6.671 | -0.068,0.399 | 6.606 | 0.067,-0.225 | 6.619 | 0.196,0.317 | 6.556 | -0.145,-0.203 | 6.583 | -0.033,37.381,38.675,2017-09-18 19:02:42,2,47
-0.099,0.065 | 6.671 | -0.068,0.391 | 6.611 | 0.060,-0.215 | 6.611 | 0.193,0.306 | 6.549 | -0.148,-0.193 | 6.573 | -0.036,33.842,35.202,2017-09-18 19:02:43,3,47
-0.099,0.065 | 6.671 | -0.068,0.388 | 6.612 | 0.060,-0.214 | 6.610 | 0.195,0.304 | 6.548 | -0.148,-0.201 | 6.579 | -0.036,36.502,34.854,2017-09-18 19:02:43,3,47
-0.098,0.065 | 6.671 | -0.068,0.389 | 6.609 | 0.065,-0.220 | 6.607 | 0.192,0.309 | 6.551 | -0.146,-0.208 | 6.583 | -0.040,38.642,36.147,2017-09-18 19:02:43,3,47
-0.098,0.066 | 6.671 | -0.068,0.390 | 6.598 | 0.068,-0.220 | 6.602 | 0.190,0.314 | 6.554 | -0.148,-0.212 | 6.587 | -0.043,40.355,37.515,2017-09-18 19:02:43,3,47
-0.097,0.066 | 6.671 | -0.067,0.372 | 6.548 | 0.076,-0.193 | 6.532 | 0.184,0.304 | 6.547 | -0.147,-0.194 | 6.571 | -0.046,34.128,34.528,2017-09-18 19:02:44,3,47
-0.097,0.066 | 6.671 | -0.067,0.349 | 6.528 | 0.090,-0.178 | 6.510 | 0.182,0.288 | 6.538 | -0.135,-0.178 | 6.560 | -0.046,29.111,29.780,2017-09-18 19:02:44,3,47
-0.096,0.066 | 6.671 | -0.066,0.358 | 6.555 | 0.092,-0.192 | 6.519 | 0.188,0.271 | 6.530 | -0.123,-0.170 | 6.556 | -0.041,26.832,25.097,2017-09-18 19:02:44,3,47
-0.096,0.066 | 6.671 | -0.066,0.359 | 6.565 | 0.086,-0.206 | 6.527 | 0.189,0.260 | 6.526 | -0.122,-0.166 | 6.554 | -0.039,25.662,22.232,2017-09-18 19:02:44,3,47
