Session: 403,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,10,Month:,Mar,Year:,2017
Track:,Beach,Speed:,medium,Time:,60 (sec),
Target Angle:,51,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,0,-16.844,False
2,0,1.352,False
3,0,6.117,False
4,0,2.939,False
5,0,3.076,False
6,0,0.836,False
7,0,3.236,False
8,0,2.161,False
9,0,2.741,False
10,0,2.160,False
11,0,1.611,False
12,0,2.187,False
13,0,1.087,False
14,0,1.091,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
0.208,-0.027 | 6.632 | 0.201,0.221 | 6.465 | 0.580,-0.106 | 6.361 | 0.318,0.167 | 6.611 | 0.406,-0.169 | 6.521 | 0.161,8.123,19.533,2017-03-10 10:17:45,4,325
0.208,-0.027 | 6.632 | 0.201,0.221 | 6.465 | 0.580,-0.094 | 6.360 | 0.332,0.167 | 6.611 | 0.407,-0.168 | 6.516 | 0.175,7.775,19.579,2017-03-10 10:17:45,4,325
0.208,-0.027 | 6.631 | 0.201,0.240 | 6.399 | 0.470,-0.032 | 6.523 | 0.329,0.167 | 6.612 | 0.407,-0.193 | 6.523 | 0.159,14.529,19.703,2017-03-10 10:17:46,4,325
0.209,-0.028 | 6.631 | 0.201,0.239 | 6.457 | 0.566,-0.019 | 6.597 | 0.335,0.167 | 6.612 | 0.407,-0.161 | 6.517 | 0.169,5.948,19.830,2017-03-10 10:17:46,4,325
0.209,-0.028 | 6.631 | 0.202,0.242 | 6.400 | 0.467,-0.012 | 6.573 | 0.341,0.167 | 6.612 | 0.407,-0.154 | 6.519 | 0.165,3.796,19.946,2017-03-10 10:17:46,4,325
0.209,-0.028 | 6.631 | 0.202,0.235 | 6.405 | 0.491,0.004 | 6.570 | 0.326,0.167 | 6.612 | 0.408,-0.157 | 6.518 | 0.166,4.645,20.029,2017-03-10 10:17:46,4,325
0.209,-0.028 | 6.631 | 0.202,0.234 | 6.403 | 0.485,0.014 | 6.556 | 0.319,0.167 | 6.613 | 0.408,-0.159 | 6.517 | 0.168,5.047,20.100,2017-03-10 10:17:47,4,325
0.209,-0.028 | 6.631 | 0.202,0.234 | 6.399 | 0.471,-0.004 | 6.537 | 0.320,0.166 | 6.613 | 0.408,-0.166 | 6.523 | 0.153,6.965,20.157,2017-03-10 10:17:47,4,325
0.209,-0.029 | 6.631 | 0.202,0.237 | 6.400 | 0.471,0.008 | 6.555 | 0.320,0.166 | 6.613 | 0.408,-0.161 | 6.519 | 0.163,5.550,20.224,2017-03-10 10:17:47,4,325
0.209,-0.029 | 6.631 | 0.202,0.241 | 6.414 | 0.504,0.011 | 6.558 | 0.324,0.166 | 6.613 | 0.408,-0.157 | 6.518 | 0.167,4.166,20.272,2017-03-10 10:17:47,4,325
0.209,-0.030 | 6.631 | 0.201,0.241 | 6.399 | 0.464,-0.051 | 6.612 | 0.352,0.166 | 6.612 | 0.408,-0.155 | 6.519 | 0.165,3.577,20.307,2017-03-10 10:17:47,4,325
0.208,-0.030 | 6.631 | 0.201,0.239 | 6.398 | 0.464,0.009 | 6.518 | 0.336,0.166 | 6.612 | 0.408,-0.155 | 6.517 | 0.171,3.552,20.386,2017-03-10 10:17:50,4,325
