Session: 403,Game:,Wingman,User:,Survivor2
Game No.:,2
Day:,10,Month:,Mar,Year:,2017
Track:,Forest,Speed:,medium,Time:,60 (sec),
Target Angle:,51,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,0,-2.589,False
2,0,5.774,False
3,0,6.384,False
4,0,3.780,False
5,0,2.910,False
6,0,-7.521,True
7,0,-8.271,True
8,0,2.923,True
9,0,-13.160,True
10,0,3.519,True
11,0,3.432,True
12,0,3.630,True
13,0,3.967,True

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.005,-0.031 | 6.648 | 0.009,0.017 | 6.598 | 0.279,-0.050 | 6.579 | 0.212,0.123 | 6.547 | 0.078,-0.151 | 6.547 | 0.005,-2.205,7.160,2017-03-10 10:22:31,9,327
-0.006,-0.032 | 6.648 | 0.008,-0.045 | 6.634 | 0.314,-0.049 | 6.564 | 0.193,0.098 | 6.576 | 0.139,-0.159 | 6.548 | -0.012,-0.550,0.494,2017-03-10 10:22:31,9,327
-0.007,-0.031 | 6.648 | 0.008,0.046 | 6.574 | 0.292,-0.042 | 6.566 | 0.170,0.136 | 6.550 | 0.078,-0.161 | 6.551 | -0.030,0.173,10.870,2017-03-10 10:22:32,9,327
-0.007,-0.030 | 6.648 | 0.008,0.023 | 6.591 | 0.267,-0.034 | 6.577 | 0.173,0.137 | 6.548 | 0.069,-0.158 | 6.550 | -0.022,-0.656,10.797,2017-03-10 10:22:32,9,327
-0.007,-0.030 | 6.648 | 0.008,0.009 | 6.594 | 0.270,-0.034 | 6.576 | 0.193,0.129 | 6.549 | 0.076,-0.153 | 6.549 | -0.006,-1.826,8.769,2017-03-10 10:22:32,9,327
-0.006,-0.029 | 6.649 | 0.009,0.005 | 6.593 | 0.272,-0.041 | 6.572 | 0.187,0.127 | 6.549 | 0.078,-0.156 | 6.550 | -0.015,-1.071,8.230,2017-03-10 10:22:32,9,327
-0.006,-0.029 | 6.649 | 0.009,0.007 | 6.593 | 0.273,-0.013 | 6.583 | 0.194,0.128 | 6.550 | 0.079,-0.146 | 6.549 | 0.006,-3.621,8.638,2017-03-10 10:22:33,9,327
-0.006,-0.030 | 6.649 | 0.009,0.011 | 6.594 | 0.275,-0.011 | 6.577 | 0.209,0.130 | 6.550 | 0.079,-0.141 | 6.549 | 0.017,-5.074,9.286,2017-03-10 10:22:33,9,327
-0.006,-0.030 | 6.649 | 0.009,0.013 | 6.594 | 0.274,-0.012 | 6.576 | 0.217,0.132 | 6.550 | 0.079,-0.138 | 6.549 | 0.022,-5.766,9.940,2017-03-10 10:22:33,9,327
-0.007,-0.030 | 6.648 | 0.008,0.013 | 6.594 | 0.273,-0.013 | 6.577 | 0.219,0.133 | 6.550 | 0.078,-0.137 | 6.549 | 0.023,-6.309,10.509,2017-03-10 10:22:33,9,327
-0.008,-0.030 | 6.648 | 0.007,0.013 | 6.595 | 0.272,0.009 | 6.600 | 0.231,0.134 | 6.549 | 0.078,-0.115 | 6.553 | 0.039,-12.083,10.752,2017-03-10 10:22:33,9,327
-0.009,-0.030 | 6.648 | 0.006,0.012 | 6.595 | 0.271,0.015 | 6.599 | 0.249,0.133 | 6.549 | 0.077,-0.107 | 6.557 | 0.055,-14.263,10.508,2017-03-10 10:22:34,9,327
-0.010,-0.030 | 6.648 | 0.005,0.011 | 6.596 | 0.272,0.010 | 6.593 | 0.251,0.133 | 6.549 | 0.078,-0.112 | 6.556 | 0.056,-13.152,10.737,2017-03-10 10:22:34,9,327
-0.010,-0.030 | 6.648 | 0.005,0.011 | 6.595 | 0.271,0.010 | 6.593 | 0.252,0.134 | 6.549 | 0.078,-0.112 | 6.556 | 0.057,-13.106,10.881,2017-03-10 10:22:34,9,327
-0.010,-0.030 | 6.648 | 0.005,0.012 | 6.595 | 0.271,0.011 | 6.593 | 0.252,0.134 | 6.549 | 0.078,-0.112 | 6.556 | 0.058,-13.160,10.929,2017-03-10 10:22:34,9,327
-0.010,-0.030 | 6.648 | 0.005,0.012 | 6.595 | 0.271,0.011 | 6.592 | 0.254,0.134 | 6.549 | 0.078,-0.112 | 6.556 | 0.059,-13.082,10.890,2017-03-10 10:22:34,10,327
-0.010,-0.030 | 6.648 | 0.005,0.011 | 6.595 | 0.271,0.010 | 6.591 | 0.253,0.132 | 6.548 | 0.077,-0.114 | 6.555 | 0.058,-12.632,10.250,2017-03-10 10:22:34,10,327
-0.010,-0.030 | 6.648 | 0.005,0.011 | 6.594 | 0.271,0.010 | 6.591 | 0.252,0.130 | 6.548 | 0.077,-0.115 | 6.555 | 0.058,-12.357,9.834,2017-03-10 10:22:35,10,327
-0.010,-0.029 | 6.648 | 0.005,0.011 | 6.593 | 0.271,0.007 | 6.589 | 0.251,0.131 | 6.547 | 0.076,-0.116 | 6.554 | 0.056,-11.983,9.937,2017-03-10 10:22:35,10,327
-0.009,-0.029 | 6.648 | 0.005,0.011 | 6.593 | 0.271,0.011 | 6.591 | 0.252,0.132 | 6.547 | 0.077,-0.114 | 6.555 | 0.058,-12.433,10.202,2017-03-10 10:22:35,10,327
-0.009,-0.029 | 6.647 | 0.005,0.012 | 6.592 | 0.270,0.009 | 6.590 | 0.253,0.134 | 6.548 | 0.077,-0.115 | 6.554 | 0.058,-12.186,10.745,2017-03-10 10:22:35,10,327
-0.009,-0.029 | 6.647 | 0.006,0.012 | 6.593 | 0.271,0.011 | 6.592 | 0.254,0.134 | 6.548 | 0.077,-0.114 | 6.555 | 0.060,-12.523,10.823,2017-03-10 10:22:36,10,327
-0.009,-0.029 | 6.647 | 0.006,0.012 | 6.594 | 0.271,0.013 | 6.593 | 0.256,0.134 | 6.548 | 0.078,-0.112 | 6.555 | 0.062,-13.082,10.736,2017-03-10 10:22:36,10,327
-0.009,-0.029 | 6.647 | 0.006,0.012 | 6.594 | 0.271,0.014 | 6.593 | 0.258,0.133 | 6.548 | 0.078,-0.110 | 6.556 | 0.063,-13.603,10.638,2017-03-10 10:22:36,10,327
-0.009,-0.029 | 6.647 | 0.006,0.012 | 6.594 | 0.272,0.011 | 6.590 | 0.257,0.133 | 6.547 | 0.078,-0.111 | 6.555 | 0.061,-13.426,10.506,2017-03-10 10:22:36,10,327
-0.009,-0.029 | 6.647 | 0.006,0.012 | 6.594 | 0.272,0.008 | 6.588 | 0.252,0.133 | 6.548 | 0.078,-0.113 | 6.554 | 0.056,-12.808,10.719,2017-03-10 10:22:36,10,327
-0.009,-0.029 | 6.647 | 0.006,0.012 | 6.594 | 0.272,0.010 | 6.591 | 0.252,0.135 | 6.548 | 0.079,-0.112 | 6.554 | 0.056,-13.118,11.140,2017-03-10 10:22:37,10,327
-0.015,-0.027 | 6.646 | -0.001,0.018 | 6.613 | 0.265,-0.096 | 6.560 | 0.173,0.131 | 6.546 | 0.073,-0.172 | 6.550 | -0.047,3.003,9.701,2017-03-10 10:22:37,10,327
-0.022,-0.024 | 6.645 | -0.008,0.022 | 6.622 | 0.257,-0.067 | 6.595 | 0.133,0.130 | 6.545 | 0.065,-0.175 | 6.555 | -0.070,4.458,8.627,2017-03-10 10:22:37,10,327
-0.023,-0.023 | 6.645 | -0.010,0.025 | 6.621 | 0.255,-0.056 | 6.596 | 0.130,0.132 | 6.545 | 0.063,-0.172 | 6.553 | -0.067,3.602,9.145,2017-03-10 10:22:37,10,327
-0.023,-0.023 | 6.645 | -0.010,0.025 | 6.615 | 0.258,-0.056 | 6.597 | 0.132,0.133 | 6.545 | 0.064,-0.171 | 6.553 | -0.066,3.395,9.470,2017-03-10 10:22:38,10,327
-0.023,-0.023 | 6.645 | -0.010,0.032 | 6.599 | 0.269,-0.053 | 6.591 | 0.131,0.132 | 6.546 | 0.065,-0.172 | 6.552 | -0.065,3.406,9.359,2017-03-10 10:22:38,10,327
-0.023,-0.023 | 6.645 | -0.010,0.035 | 6.621 | 0.268,-0.053 | 6.592 | 0.131,0.132 | 6.547 | 0.069,-0.172 | 6.553 | -0.065,3.452,9.348,2017-03-10 10:22:38,10,327
-0.023,-0.023 | 6.645 | -0.009,0.027 | 6.582 | 0.275,-0.051 | 6.589 | 0.130,0.130 | 6.547 | 0.069,-0.172 | 6.553 | -0.065,3.492,8.958,2017-03-10 10:22:38,10,327
-0.023,-0.023 | 6.645 | -0.009,0.021 | 6.604 | 0.266,-0.044 | 6.580 | 0.128,0.128 | 6.547 | 0.066,-0.172 | 6.553 | -0.065,3.518,8.372,2017-03-10 10:22:38,10,327
-0.023,-0.023 | 6.645 | -0.009,0.026 | 6.615 | 0.264,-0.049 | 6.586 | 0.130,0.128 | 6.546 | 0.065,-0.172 | 6.553 | -0.065,3.519,8.211,2017-03-10 10:22:39,10,327
-0.022,-0.023 | 6.645 | -0.009,0.025 | 6.617 | 0.262,-0.050 | 6.587 | 0.130,0.127 | 6.546 | 0.065,-0.172 | 6.553 | -0.065,3.519,8.199,2017-03-10 10:22:39,10,327
-0.022,-0.023 | 6.645 | -0.009,0.026 | 6.620 | 0.260,-0.050 | 6.587 | 0.131,0.129 | 6.547 | 0.064,-0.172 | 6.552 | -0.065,3.489,8.592,2017-03-10 10:22:39,11,327
-0.022,-0.023 | 6.645 | -0.009,0.028 | 6.626 | 0.258,-0.056 | 6.594 | 0.133,0.130 | 6.547 | 0.064,-0.172 | 6.552 | -0.065,3.458,9.018,2017-03-10 10:22:39,11,327
-0.022,-0.024 | 6.645 | -0.009,0.033 | 6.623 | 0.260,-0.064 | 6.603 | 0.135,0.133 | 6.547 | 0.064,-0.172 | 6.552 | -0.065,3.433,9.583,2017-03-10 10:22:39,11,327
-0.022,-0.024 | 6.645 | -0.009,0.034 | 6.621 | 0.261,-0.066 | 6.606 | 0.136,0.134 | 6.548 | 0.064,-0.172 | 6.552 | -0.064,3.414,10.069,2017-03-10 10:22:39,11,327
-0.022,-0.024 | 6.645 | -0.009,0.030 | 6.623 | 0.258,-0.067 | 6.609 | 0.136,0.135 | 6.548 | 0.064,-0.172 | 6.552 | -0.064,3.415,10.360,2017-03-10 10:22:40,11,327
-0.022,-0.024 | 6.645 | -0.009,0.027 | 6.625 | 0.258,-0.055 | 6.597 | 0.132,0.135 | 6.549 | 0.067,-0.172 | 6.552 | -0.064,3.429,10.392,2017-03-10 10:22:40,11,327
-0.022,-0.024 | 6.645 | -0.009,0.023 | 6.627 | 0.262,-0.059 | 6.602 | 0.133,0.135 | 6.551 | 0.072,-0.172 | 6.552 | -0.064,3.444,10.336,2017-03-10 10:22:40,11,327
-0.022,-0.024 | 6.645 | -0.009,0.024 | 6.626 | 0.263,-0.055 | 6.599 | 0.132,0.138 | 6.552 | 0.073,-0.172 | 6.552 | -0.064,3.450,11.277,2017-03-10 10:22:40,11,327
-0.022,-0.024 | 6.645 | -0.009,0.025 | 6.626 | 0.262,-0.056 | 6.602 | 0.132,0.140 | 6.552 | 0.074,-0.172 | 6.552 | -0.064,3.449,11.893,2017-03-10 10:22:40,11,327
-0.022,-0.024 | 6.645 | -0.009,0.028 | 6.626 | 0.261,-0.053 | 6.599 | 0.131,0.143 | 6.552 | 0.072,-0.172 | 6.552 | -0.064,3.446,12.600,2017-03-10 10:22:41,11,327
-0.022,-0.024 | 6.645 | -0.009,0.029 | 6.625 | 0.259,-0.053 | 6.598 | 0.131,0.139 | 6.550 | 0.068,-0.172 | 6.552 | -0.064,3.434,11.548,2017-03-10 10:22:41,11,327
-0.022,-0.024 | 6.645 | -0.009,0.028 | 6.625 | 0.257,-0.054 | 6.600 | 0.132,0.137 | 6.549 | 0.065,-0.172 | 6.552 | -0.064,3.355,10.819,2017-03-10 10:22:41,11,327
-0.022,-0.023 | 6.645 | -0.009,0.028 | 6.626 | 0.256,-0.054 | 6.601 | 0.131,0.137 | 6.548 | 0.064,-0.171 | 6.552 | -0.064,3.297,10.604,2017-03-10 10:22:41,11,327
-0.022,-0.023 | 6.645 | -0.009,0.028 | 6.626 | 0.256,-0.053 | 6.601 | 0.131,0.135 | 6.547 | 0.064,-0.170 | 6.552 | -0.065,3.314,10.040,2017-03-10 10:22:42,11,327
-0.022,-0.022 | 6.645 | -0.009,0.028 | 6.626 | 0.255,-0.048 | 6.595 | 0.129,0.135 | 6.547 | 0.063,-0.170 | 6.552 | -0.065,3.385,9.832,2017-03-10 10:22:42,11,327
-0.022,-0.022 | 6.645 | -0.009,0.029 | 6.626 | 0.254,-0.049 | 6.597 | 0.129,0.137 | 6.548 | 0.064,-0.170 | 6.552 | -0.065,3.429,10.562,2017-03-10 10:22:42,11,327
-0.022,-0.022 | 6.645 | -0.009,0.029 | 6.627 | 0.254,-0.050 | 6.599 | 0.128,0.138 | 6.548 | 0.064,-0.170 | 6.551 | -0.065,3.436,10.735,2017-03-10 10:22:42,11,327
-0.022,-0.022 | 6.645 | -0.009,0.029 | 6.628 | 0.254,-0.045 | 6.593 | 0.127,0.138 | 6.548 | 0.064,-0.170 | 6.551 | -0.065,3.419,10.797,2017-03-10 10:22:42,11,327
-0.022,-0.022 | 6.645 | -0.009,0.029 | 6.629 | 0.254,-0.043 | 6.590 | 0.126,0.137 | 6.548 | 0.065,-0.170 | 6.551 | -0.065,3.411,10.469,2017-03-10 10:22:43,11,327
-0.022,-0.022 | 6.645 | -0.009,0.028 | 6.629 | 0.255,-0.047 | 6.596 | 0.127,0.135 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.444,9.930,2017-03-10 10:22:43,11,327
-0.022,-0.022 | 6.645 | -0.009,0.029 | 6.634 | 0.252,-0.050 | 6.600 | 0.128,0.140 | 6.548 | 0.065,-0.170 | 6.551 | -0.066,3.432,11.088,2017-03-10 10:22:43,11,327
-0.022,-0.022 | 6.645 | -0.008,0.031 | 6.630 | 0.253,-0.052 | 6.600 | 0.129,0.141 | 6.548 | 0.065,-0.170 | 6.551 | -0.066,3.470,11.349,2017-03-10 10:22:43,12,327
-0.022,-0.022 | 6.645 | -0.009,0.030 | 6.629 | 0.254,-0.045 | 6.590 | 0.127,0.139 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.511,10.855,2017-03-10 10:22:43,12,327
-0.022,-0.022 | 6.645 | -0.009,0.030 | 6.629 | 0.254,-0.049 | 6.595 | 0.128,0.139 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.516,10.730,2017-03-10 10:22:44,12,327
-0.022,-0.022 | 6.645 | -0.009,0.030 | 6.629 | 0.253,-0.048 | 6.594 | 0.128,0.139 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.506,10.932,2017-03-10 10:22:44,12,327
-0.022,-0.022 | 6.645 | -0.008,0.029 | 6.629 | 0.254,-0.045 | 6.589 | 0.128,0.135 | 6.547 | 0.064,-0.170 | 6.551 | -0.066,3.447,9.795,2017-03-10 10:22:44,12,327
-0.022,-0.022 | 6.645 | -0.008,0.030 | 6.628 | 0.254,-0.044 | 6.590 | 0.128,0.138 | 6.548 | 0.064,-0.169 | 6.551 | -0.065,3.410,10.461,2017-03-10 10:22:44,12,327
-0.022,-0.022 | 6.644 | -0.008,0.031 | 6.628 | 0.254,-0.038 | 6.584 | 0.125,0.140 | 6.548 | 0.064,-0.169 | 6.551 | -0.065,3.416,11.047,2017-03-10 10:22:45,12,327
-0.022,-0.022 | 6.644 | -0.008,0.031 | 6.629 | 0.254,-0.049 | 6.599 | 0.129,0.139 | 6.548 | 0.064,-0.169 | 6.551 | -0.065,3.443,10.727,2017-03-10 10:22:45,12,327
-0.022,-0.022 | 6.644 | -0.008,0.032 | 6.629 | 0.254,-0.045 | 6.592 | 0.127,0.140 | 6.548 | 0.064,-0.170 | 6.551 | -0.065,3.485,10.967,2017-03-10 10:22:45,12,327
-0.022,-0.022 | 6.644 | -0.008,0.031 | 6.630 | 0.254,-0.045 | 6.591 | 0.128,0.137 | 6.547 | 0.064,-0.170 | 6.551 | -0.066,3.519,10.155,2017-03-10 10:22:45,12,327
-0.022,-0.022 | 6.644 | -0.008,0.031 | 6.629 | 0.255,-0.048 | 6.593 | 0.129,0.138 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.535,10.488,2017-03-10 10:22:45,12,327
-0.022,-0.022 | 6.644 | -0.008,0.032 | 6.628 | 0.255,-0.047 | 6.591 | 0.128,0.138 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.575,10.637,2017-03-10 10:22:46,12,327
-0.022,-0.022 | 6.644 | -0.008,0.033 | 6.628 | 0.255,-0.048 | 6.592 | 0.128,0.141 | 6.549 | 0.064,-0.170 | 6.551 | -0.066,3.624,11.308,2017-03-10 10:22:46,12,327
-0.022,-0.022 | 6.644 | -0.008,0.032 | 6.629 | 0.255,-0.039 | 6.583 | 0.124,0.137 | 6.548 | 0.063,-0.170 | 6.551 | -0.066,3.647,10.259,2017-03-10 10:22:46,12,327
-0.022,-0.022 | 6.644 | -0.008,0.030 | 6.629 | 0.255,-0.033 | 6.575 | 0.120,0.133 | 6.547 | 0.063,-0.170 | 6.551 | -0.066,3.648,9.320,2017-03-10 10:22:46,12,327
-0.022,-0.022 | 6.644 | -0.008,0.030 | 6.629 | 0.253,-0.032 | 6.573 | 0.120,0.136 | 6.548 | 0.063,-0.170 | 6.552 | -0.066,3.651,10.018,2017-03-10 10:22:46,12,327
-0.022,-0.022 | 6.644 | -0.008,0.030 | 6.628 | 0.253,-0.032 | 6.574 | 0.120,0.138 | 6.548 | 0.063,-0.170 | 6.552 | -0.066,3.661,10.433,2017-03-10 10:22:47,12,327
-0.022,-0.022 | 6.645 | -0.009,0.030 | 6.628 | 0.253,-0.032 | 6.575 | 0.120,0.138 | 6.548 | 0.063,-0.170 | 6.552 | -0.066,3.654,10.535,2017-03-10 10:22:47,12,327
-0.022,-0.022 | 6.645 | -0.009,0.029 | 6.628 | 0.254,-0.033 | 6.575 | 0.121,0.137 | 6.548 | 0.063,-0.170 | 6.551 | -0.066,3.639,10.305,2017-03-10 10:22:47,12,327
-0.022,-0.022 | 6.645 | -0.009,0.027 | 6.628 | 0.255,-0.033 | 6.575 | 0.121,0.134 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.634,9.400,2017-03-10 10:22:47,12,327
-0.022,-0.022 | 6.645 | -0.009,0.025 | 6.628 | 0.254,-0.033 | 6.575 | 0.122,0.133 | 6.548 | 0.064,-0.170 | 6.551 | -0.066,3.630,9.204,2017-03-10 10:22:48,12,327
-0.022,-0.022 | 6.645 | -0.009,0.024 | 6.626 | 0.254,-0.034 | 6.575 | 0.122,0.133 | 6.548 | 0.064,-0.170 | 6.551 | -0.065,3.634,9.243,2017-03-10 10:22:48,13,327
-0.022,-0.022 | 6.645 | -0.009,0.024 | 6.625 | 0.254,-0.034 | 6.575 | 0.122,0.133 | 6.548 | 0.063,-0.171 | 6.551 | -0.065,3.647,9.392,2017-03-10 10:22:48,13,327
-0.022,-0.022 | 6.645 | -0.009,0.025 | 6.625 | 0.254,-0.034 | 6.575 | 0.122,0.135 | 6.548 | 0.063,-0.171 | 6.551 | -0.065,3.660,9.829,2017-03-10 10:22:48,13,327
-0.022,-0.022 | 6.645 | -0.009,0.025 | 6.626 | 0.254,-0.034 | 6.575 | 0.122,0.135 | 6.548 | 0.063,-0.171 | 6.551 | -0.065,3.684,9.783,2017-03-10 10:22:48,13,327
-0.022,-0.022 | 6.645 | -0.009,0.025 | 6.626 | 0.254,-0.034 | 6.574 | 0.122,0.132 | 6.548 | 0.063,-0.171 | 6.551 | -0.065,3.722,9.160,2017-03-10 10:22:49,13,327
-0.022,-0.022 | 6.645 | -0.009,0.024 | 6.624 | 0.254,-0.048 | 6.595 | 0.128,0.134 | 6.548 | 0.063,-0.171 | 6.551 | -0.065,3.735,9.663,2017-03-10 10:22:49,13,327
-0.022,-0.022 | 6.645 | -0.009,0.011 | 6.622 | 0.244,-0.057 | 6.615 | 0.128,0.140 | 6.549 | 0.063,-0.171 | 6.551 | -0.065,3.704,11.273,2017-03-10 10:22:49,13,327
-0.022,-0.022 | 6.644 | -0.008,0.006 | 6.625 | 0.236,-0.058 | 6.621 | 0.127,0.143 | 6.549 | 0.063,-0.171 | 6.551 | -0.065,3.641,12.042,2017-03-10 10:22:49,13,327
-0.022,-0.022 | 6.644 | -0.008,0.005 | 6.631 | 0.239,-0.051 | 6.603 | 0.128,0.131 | 6.546 | 0.061,-0.171 | 6.550 | -0.064,3.784,8.652,2017-03-10 10:22:49,13,327
-0.022,-0.022 | 6.644 | -0.008,0.006 | 6.626 | 0.242,-0.056 | 6.588 | 0.134,0.128 | 6.545 | 0.060,-0.172 | 6.550 | -0.064,3.960,7.828,2017-03-10 10:22:50,13,327
-0.022,-0.022 | 6.644 | -0.008,0.008 | 6.620 | 0.246,-0.049 | 6.579 | 0.131,0.126 | 6.545 | 0.059,-0.172 | 6.550 | -0.064,4.069,7.524,2017-03-10 10:22:50,13,327
-0.022,-0.023 | 6.645 | -0.008,0.009 | 6.618 | 0.247,-0.067 | 6.593 | 0.139,0.126 | 6.545 | 0.059,-0.173 | 6.551 | -0.064,4.139,7.543,2017-03-10 10:22:50,13,327
-0.022,-0.023 | 6.645 | -0.008,0.010 | 6.617 | 0.248,-0.072 | 6.597 | 0.141,0.126 | 6.546 | 0.059,-0.173 | 6.551 | -0.064,4.170,7.651,2017-03-10 10:22:50,13,327
-0.022,-0.023 | 6.645 | -0.008,0.010 | 6.617 | 0.249,-0.072 | 6.596 | 0.141,0.126 | 6.546 | 0.059,-0.174 | 6.551 | -0.064,4.165,7.651,2017-03-10 10:22:50,13,327
-0.022,-0.023 | 6.645 | -0.008,0.011 | 6.617 | 0.249,-0.071 | 6.596 | 0.141,0.126 | 6.546 | 0.059,-0.174 | 6.551 | -0.063,4.133,7.693,2017-03-10 10:22:51,13,327
-0.022,-0.023 | 6.645 | -0.008,0.011 | 6.617 | 0.249,-0.070 | 6.595 | 0.141,0.127 | 6.546 | 0.059,-0.173 | 6.551 | -0.064,4.055,7.715,2017-03-10 10:22:51,13,327
-0.022,-0.023 | 6.645 | -0.008,0.012 | 6.617 | 0.249,-0.069 | 6.595 | 0.141,0.127 | 6.546 | 0.059,-0.173 | 6.551 | -0.064,4.066,7.811,2017-03-10 10:22:51,13,327
-0.022,-0.023 | 6.645 | -0.008,0.013 | 6.617 | 0.248,-0.069 | 6.595 | 0.140,0.128 | 6.546 | 0.058,-0.172 | 6.551 | -0.064,4.082,8.001,2017-03-10 10:22:51,13,327
-0.022,-0.023 | 6.645 | -0.008,0.014 | 6.617 | 0.248,-0.068 | 6.595 | 0.140,0.129 | 6.547 | 0.058,-0.172 | 6.551 | -0.064,4.071,8.169,2017-03-10 10:22:52,13,327
-0.022,-0.023 | 6.645 | -0.009,0.014 | 6.617 | 0.248,-0.068 | 6.595 | 0.140,0.129 | 6.547 | 0.058,-0.172 | 6.551 | -0.064,4.037,8.256,2017-03-10 10:22:52,13,327
-0.022,-0.023 | 6.645 | -0.009,0.014 | 6.618 | 0.248,-0.068 | 6.595 | 0.140,0.129 | 6.547 | 0.058,-0.172 | 6.551 | -0.064,3.988,8.198,2017-03-10 10:22:52,13,327
-0.023,-0.023 | 6.645 | -0.009,0.014 | 6.618 | 0.248,-0.068 | 6.595 | 0.140,0.129 | 6.547 | 0.058,-0.172 | 6.552 | -0.064,3.967,8.044,2017-03-10 10:22:52,13,327
-0.023,-0.023 | 6.645 | -0.009,0.014 | 6.618 | 0.249,-0.068 | 6.595 | 0.140,0.127 | 6.547 | 0.058,-0.172 | 6.552 | -0.064,3.944,7.573,2017-03-10 10:22:52,14,327
-0.023,-0.023 | 6.645 | -0.009,0.013 | 6.617 | 0.249,-0.068 | 6.596 | 0.140,0.126 | 6.546 | 0.057,-0.172 | 6.552 | -0.064,3.934,7.258,2017-03-10 10:22:52,14,327
-0.023,-0.023 | 6.645 | -0.009,0.013 | 6.616 | 0.249,-0.068 | 6.596 | 0.140,0.126 | 6.547 | 0.057,-0.172 | 6.552 | -0.065,3.926,7.325,2017-03-10 10:22:53,14,327
-0.023,-0.023 | 6.646 | -0.009,0.013 | 6.616 | 0.249,-0.068 | 6.596 | 0.139,0.127 | 6.547 | 0.057,-0.172 | 6.552 | -0.065,3.919,7.593,2017-03-10 10:22:53,14,327
