Session: 146,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,18,Month:,Sep,Year:,2017
Track:,Forest,Speed:,slow,Time:,120 (sec),
Target Angle:,45,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,10,45.242,False
2,9,43.640,False
3,10,44.356,False
4,10,44.483,False
5,10,44.648,False
6,10,44.478,False
7,7,41.365,False
8,10,45.282,False
9,9,46.337,False
10,3,52.271,False
11,10,44.515,False
12,10,45.225,False
13,9,46.694,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.073,0.006 | 6.673 | -0.046,0.300 | 6.335 | 0.009,-0.263 | 6.353 | 0.098,0.201 | 6.524 | -0.085,-0.205 | 6.548 | -0.016,20.183,22.157,2017-09-18 19:24:33,3,51
-0.074,0.006 | 6.673 | -0.046,0.301 | 6.335 | 0.006,-0.264 | 6.354 | 0.099,0.201 | 6.525 | -0.085,-0.205 | 6.548 | -0.016,20.241,22.181,2017-09-18 19:24:33,3,51
-0.074,0.006 | 6.673 | -0.047,0.301 | 6.335 | 0.005,-0.264 | 6.354 | 0.099,0.201 | 6.525 | -0.086,-0.205 | 6.548 | -0.016,20.282,22.194,2017-09-18 19:24:33,3,51
-0.075,0.006 | 6.673 | -0.048,0.301 | 6.335 | 0.004,-0.264 | 6.354 | 0.098,0.201 | 6.525 | -0.087,-0.205 | 6.548 | -0.016,20.281,22.211,2017-09-18 19:24:34,3,51
-0.076,0.005 | 6.673 | -0.048,0.302 | 6.335 | 0.003,-0.264 | 6.354 | 0.098,0.201 | 6.525 | -0.088,-0.205 | 6.548 | -0.016,20.270,22.221,2017-09-18 19:24:34,3,51
-0.077,0.005 | 6.673 | -0.049,0.301 | 6.335 | 0.002,-0.263 | 6.354 | 0.098,0.201 | 6.525 | -0.089,-0.205 | 6.548 | -0.017,20.259,22.218,2017-09-18 19:24:34,3,51
-0.077,0.005 | 6.673 | -0.050,0.301 | 6.335 | 0.002,-0.263 | 6.354 | 0.098,0.201 | 6.525 | -0.090,-0.205 | 6.548 | -0.017,20.248,22.180,2017-09-18 19:24:34,3,51
-0.078,0.005 | 6.673 | -0.051,0.300 | 6.335 | 0.001,-0.263 | 6.354 | 0.098,0.200 | 6.525 | -0.090,-0.205 | 6.548 | -0.017,20.232,22.139,2017-09-18 19:24:35,3,51
-0.079,0.005 | 6.673 | -0.051,0.299 | 6.334 | 0.002,-0.262 | 6.354 | 0.098,0.200 | 6.525 | -0.091,-0.205 | 6.547 | -0.018,20.189,22.137,2017-09-18 19:24:35,3,51
-0.079,0.005 | 6.673 | -0.052,0.298 | 6.334 | 0.002,-0.262 | 6.354 | 0.098,0.200 | 6.524 | -0.091,-0.205 | 6.547 | -0.018,20.126,22.161,2017-09-18 19:24:35,3,51
-0.080,0.005 | 6.673 | -0.052,0.298 | 6.334 | 0.002,-0.262 | 6.354 | 0.098,0.200 | 6.524 | -0.091,-0.204 | 6.547 | -0.018,20.063,22.188,2017-09-18 19:24:35,3,51
-0.080,0.005 | 6.673 | -0.053,0.297 | 6.334 | 0.002,-0.262 | 6.354 | 0.099,0.200 | 6.524 | -0.091,-0.204 | 6.547 | -0.018,20.006,22.185,2017-09-18 19:24:35,3,51
-0.080,0.005 | 6.673 | -0.053,0.295 | 6.333 | 0.002,-0.262 | 6.354 | 0.099,0.200 | 6.524 | -0.091,-0.204 | 6.547 | -0.018,19.944,22.148,2017-09-18 19:24:36,3,51
-0.080,0.004 | 6.673 | -0.053,0.295 | 6.333 | 0.002,-0.262 | 6.354 | 0.099,0.199 | 6.524 | -0.091,-0.204 | 6.547 | -0.018,19.873,22.104,2017-09-18 19:24:36,3,51
-0.080,0.004 | 6.673 | -0.053,0.298 | 6.335 | 0.001,-0.267 | 6.355 | 0.100,0.199 | 6.524 | -0.092,-0.205 | 6.546 | -0.017,19.898,22.122,2017-09-18 19:24:36,3,51
-0.080,0.004 | 6.673 | -0.053,0.376 | 6.383 | -0.022,-0.339 | 6.396 | 0.110,0.213 | 6.530 | -0.101,-0.222 | 6.555 | -0.014,25.024,25.991,2017-09-18 19:24:36,3,51
-0.081,0.003 | 6.672 | -0.054,0.420 | 6.415 | -0.043,-0.391 | 6.439 | 0.117,0.240 | 6.544 | -0.116,-0.248 | 6.573 | -0.009,33.159,33.971,2017-09-18 19:24:36,3,51
-0.082,0.003 | 6.672 | -0.054,0.434 | 6.427 | -0.046,-0.415 | 6.461 | 0.119,0.253 | 6.553 | -0.121,-0.265 | 6.588 | -0.006,39.003,38.036,2017-09-18 19:24:37,3,51
-0.083,0.003 | 6.672 | -0.054,0.441 | 6.434 | -0.046,-0.431 | 6.478 | 0.118,0.259 | 6.558 | -0.121,-0.270 | 6.593 | -0.006,40.560,39.822,2017-09-18 19:24:37,3,51
-0.083,0.003 | 6.672 | -0.055,0.448 | 6.440 | -0.051,-0.440 | 6.491 | 0.117,0.262 | 6.561 | -0.122,-0.272 | 6.594 | -0.008,41.237,40.976,2017-09-18 19:24:37,3,51
-0.084,0.002 | 6.672 | -0.055,0.454 | 6.444 | -0.056,-0.444 | 6.497 | 0.117,0.266 | 6.564 | -0.124,-0.275 | 6.596 | -0.009,42.038,42.002,2017-09-18 19:24:37,3,51
-0.084,0.002 | 6.672 | -0.056,0.456 | 6.446 | -0.059,-0.447 | 6.502 | 0.117,0.267 | 6.566 | -0.126,-0.276 | 6.598 | -0.009,42.650,42.557,2017-09-18 19:24:37,3,51
-0.085,0.002 | 6.672 | -0.056,0.457 | 6.446 | -0.061,-0.451 | 6.506 | 0.116,0.268 | 6.566 | -0.127,-0.278 | 6.599 | -0.010,43.134,42.771,2017-09-18 19:24:38,3,51
-0.085,0.002 | 6.672 | -0.056,0.457 | 6.446 | -0.063,-0.452 | 6.508 | 0.116,0.268 | 6.566 | -0.128,-0.278 | 6.600 | -0.010,43.334,42.863,2017-09-18 19:24:38,3,51
-0.085,0.002 | 6.672 | -0.057,0.457 | 6.446 | -0.064,-0.453 | 6.509 | 0.115,0.268 | 6.567 | -0.129,-0.279 | 6.600 | -0.011,43.433,42.931,2017-09-18 19:24:38,3,51
-0.086,0.002 | 6.672 | -0.057,0.457 | 6.447 | -0.065,-0.454 | 6.510 | 0.114,0.268 | 6.567 | -0.129,-0.279 | 6.600 | -0.011,43.526,42.974,2017-09-18 19:24:38,3,51
-0.086,0.002 | 6.672 | -0.057,0.457 | 6.446 | -0.065,-0.456 | 6.512 | 0.113,0.268 | 6.567 | -0.130,-0.279 | 6.601 | -0.011,43.632,42.985,2017-09-18 19:24:39,3,51
-0.086,0.002 | 6.672 | -0.058,0.457 | 6.446 | -0.066,-0.456 | 6.513 | 0.113,0.268 | 6.567 | -0.130,-0.280 | 6.601 | -0.012,43.707,42.970,2017-09-18 19:24:39,3,51
-0.087,0.002 | 6.672 | -0.058,0.457 | 6.446 | -0.067,-0.457 | 6.513 | 0.112,0.268 | 6.566 | -0.131,-0.280 | 6.601 | -0.012,43.778,42.938,2017-09-18 19:24:39,3,51
-0.087,0.002 | 6.672 | -0.058,0.456 | 6.445 | -0.068,-0.457 | 6.514 | 0.112,0.268 | 6.566 | -0.131,-0.280 | 6.601 | -0.012,43.881,42.913,2017-09-18 19:24:39,3,51
-0.087,0.001 | 6.672 | -0.059,0.456 | 6.445 | -0.068,-0.458 | 6.515 | 0.112,0.267 | 6.566 | -0.131,-0.281 | 6.602 | -0.012,43.978,42.904,2017-09-18 19:24:39,3,51
-0.088,0.001 | 6.672 | -0.059,0.456 | 6.445 | -0.069,-0.458 | 6.515 | 0.111,0.267 | 6.566 | -0.132,-0.281 | 6.602 | -0.013,44.045,42.907,2017-09-18 19:24:40,3,51
-0.088,0.001 | 6.672 | -0.059,0.456 | 6.445 | -0.069,-0.459 | 6.516 | 0.111,0.267 | 6.566 | -0.132,-0.281 | 6.602 | -0.013,44.140,42.920,2017-09-18 19:24:40,3,51
-0.088,0.001 | 6.672 | -0.059,0.455 | 6.445 | -0.069,-0.460 | 6.516 | 0.110,0.267 | 6.566 | -0.133,-0.282 | 6.602 | -0.014,44.281,42.933,2017-09-18 19:24:40,3,51
-0.089,0.001 | 6.672 | -0.060,0.455 | 6.445 | -0.069,-0.460 | 6.516 | 0.110,0.267 | 6.566 | -0.133,-0.282 | 6.603 | -0.014,44.356,42.936,2017-09-18 19:24:40,3,51
-0.089,0.001 | 6.672 | -0.060,0.455 | 6.445 | -0.069,-0.460 | 6.516 | 0.109,0.267 | 6.566 | -0.133,-0.283 | 6.603 | -0.015,44.402,42.931,2017-09-18 19:24:40,4,51
-0.089,0.001 | 6.672 | -0.060,0.455 | 6.445 | -0.069,-0.460 | 6.516 | 0.109,0.267 | 6.566 | -0.133,-0.283 | 6.603 | -0.015,44.421,42.930,2017-09-18 19:24:41,4,51
-0.089,0.001 | 6.672 | -0.060,0.431 | 6.423 | -0.051,-0.435 | 6.482 | 0.114,0.258 | 6.559 | -0.129,-0.278 | 6.598 | -0.015,42.556,39.898,2017-09-18 19:24:41,4,51
-0.089,0.001 | 6.672 | -0.060,0.362 | 6.376 | -0.015,-0.352 | 6.404 | 0.110,0.223 | 6.536 | -0.111,-0.247 | 6.573 | -0.012,31.836,29.669,2017-09-18 19:24:41,4,51
-0.089,0.000 | 6.672 | -0.060,0.315 | 6.351 | 0.008,-0.294 | 6.366 | 0.098,0.203 | 6.527 | -0.097,-0.218 | 6.554 | -0.016,22.548,24.482,2017-09-18 19:24:41,4,51
-0.088,0.000 | 6.672 | -0.060,0.302 | 6.345 | 0.014,-0.276 | 6.357 | 0.094,0.198 | 6.525 | -0.090,-0.209 | 6.549 | -0.019,19.675,23.251,2017-09-18 19:24:41,4,51
-0.087,0.000 | 6.672 | -0.059,0.303 | 6.345 | 0.014,-0.275 | 6.356 | 0.095,0.197 | 6.526 | -0.088,-0.207 | 6.548 | -0.019,19.100,23.222,2017-09-18 19:24:42,4,51
-0.087,-0.001 | 6.672 | -0.059,0.303 | 6.345 | 0.014,-0.275 | 6.356 | 0.096,0.197 | 6.526 | -0.087,-0.207 | 6.548 | -0.019,19.119,23.254,2017-09-18 19:24:42,4,51
-0.086,-0.001 | 6.672 | -0.058,0.324 | 6.354 | 0.007,-0.307 | 6.375 | 0.104,0.198 | 6.527 | -0.087,-0.210 | 6.549 | -0.018,20.026,23.547,2017-09-18 19:24:42,4,51
-0.085,-0.001 | 6.672 | -0.057,0.416 | 6.413 | -0.049,-0.417 | 6.460 | 0.111,0.233 | 6.542 | -0.112,-0.255 | 6.577 | -0.009,33.997,33.010,2017-09-18 19:24:42,4,51
-0.085,-0.001 | 6.673 | -0.057,0.453 | 6.442 | -0.069,-0.463 | 6.512 | 0.106,0.261 | 6.563 | -0.124,-0.281 | 6.600 | -0.009,43.206,41.687,2017-09-18 19:24:43,4,51
-0.085,-0.001 | 6.673 | -0.056,0.458 | 6.447 | -0.067,-0.471 | 6.524 | 0.107,0.268 | 6.569 | -0.126,-0.286 | 6.605 | -0.010,44.999,44.138,2017-09-18 19:24:43,4,51
-0.084,-0.001 | 6.672 | -0.056,0.456 | 6.445 | -0.063,-0.469 | 6.525 | 0.109,0.269 | 6.570 | -0.125,-0.286 | 6.605 | -0.009,44.986,44.173,2017-09-18 19:24:43,4,51
-0.084,-0.001 | 6.672 | -0.056,0.454 | 6.444 | -0.061,-0.468 | 6.524 | 0.111,0.268 | 6.569 | -0.124,-0.285 | 6.604 | -0.009,44.796,43.831,2017-09-18 19:24:43,4,51
-0.084,-0.001 | 6.672 | -0.055,0.453 | 6.443 | -0.060,-0.467 | 6.523 | 0.112,0.267 | 6.568 | -0.124,-0.285 | 6.604 | -0.009,44.685,43.549,2017-09-18 19:24:43,4,51
-0.083,-0.001 | 6.672 | -0.055,0.453 | 6.443 | -0.060,-0.466 | 6.521 | 0.113,0.266 | 6.568 | -0.123,-0.285 | 6.604 | -0.008,44.625,43.301,2017-09-18 19:24:44,4,51
-0.083,-0.001 | 6.672 | -0.055,0.453 | 6.443 | -0.058,-0.465 | 6.520 | 0.113,0.266 | 6.567 | -0.122,-0.284 | 6.603 | -0.008,44.595,43.105,2017-09-18 19:24:44,4,51
-0.083,-0.001 | 6.672 | -0.054,0.452 | 6.443 | -0.057,-0.464 | 6.519 | 0.114,0.266 | 6.567 | -0.122,-0.284 | 6.603 | -0.008,44.570,42.984,2017-09-18 19:24:44,4,51
-0.082,-0.001 | 6.672 | -0.054,0.453 | 6.444 | -0.055,-0.463 | 6.518 | 0.114,0.266 | 6.567 | -0.121,-0.284 | 6.603 | -0.008,44.540,42.921,2017-09-18 19:24:44,4,51
-0.082,-0.001 | 6.672 | -0.053,0.453 | 6.444 | -0.053,-0.463 | 6.517 | 0.115,0.266 | 6.567 | -0.120,-0.284 | 6.603 | -0.008,44.540,42.878,2017-09-18 19:24:44,4,51
-0.082,0.000 | 6.672 | -0.053,0.453 | 6.445 | -0.052,-0.462 | 6.517 | 0.115,0.266 | 6.567 | -0.119,-0.283 | 6.603 | -0.007,44.556,42.860,2017-09-18 19:24:45,4,51
-0.082,0.000 | 6.672 | -0.053,0.454 | 6.446 | -0.050,-0.462 | 6.517 | 0.115,0.267 | 6.567 | -0.119,-0.283 | 6.603 | -0.007,44.507,42.870,2017-09-18 19:24:45,4,51
-0.081,0.000 | 6.672 | -0.053,0.454 | 6.447 | -0.049,-0.462 | 6.517 | 0.115,0.267 | 6.568 | -0.118,-0.283 | 6.603 | -0.007,44.407,42.872,2017-09-18 19:24:45,4,51
-0.081,0.000 | 6.672 | -0.052,0.455 | 6.448 | -0.048,-0.461 | 6.517 | 0.115,0.267 | 6.568 | -0.117,-0.282 | 6.602 | -0.007,44.303,42.867,2017-09-18 19:24:45,4,51
-0.081,0.000 | 6.672 | -0.052,0.455 | 6.448 | -0.048,-0.461 | 6.517 | 0.116,0.267 | 6.568 | -0.117,-0.282 | 6.602 | -0.006,44.229,42.865,2017-09-18 19:24:46,4,51
-0.081,0.000 | 6.672 | -0.052,0.455 | 6.448 | -0.046,-0.461 | 6.517 | 0.117,0.267 | 6.568 | -0.116,-0.282 | 6.602 | -0.006,44.159,42.860,2017-09-18 19:24:46,4,51
-0.081,0.000 | 6.672 | -0.052,0.455 | 6.449 | -0.044,-0.461 | 6.518 | 0.117,0.267 | 6.567 | -0.115,-0.282 | 6.602 | -0.005,44.094,42.826,2017-09-18 19:24:46,4,51
-0.080,0.000 | 6.672 | -0.052,0.455 | 6.450 | -0.042,-0.461 | 6.519 | 0.117,0.267 | 6.567 | -0.114,-0.282 | 6.602 | -0.005,44.086,42.811,2017-09-18 19:24:46,4,51
-0.080,0.000 | 6.672 | -0.051,0.455 | 6.450 | -0.040,-0.462 | 6.520 | 0.118,0.267 | 6.567 | -0.113,-0.282 | 6.603 | -0.005,44.112,42.804,2017-09-18 19:24:46,4,51
-0.080,0.000 | 6.672 | -0.051,0.455 | 6.450 | -0.039,-0.462 | 6.522 | 0.119,0.267 | 6.567 | -0.113,-0.282 | 6.603 | -0.004,44.149,42.785,2017-09-18 19:24:47,4,51
-0.079,0.000 | 6.672 | -0.051,0.454 | 6.450 | -0.038,-0.463 | 6.523 | 0.120,0.267 | 6.567 | -0.112,-0.282 | 6.603 | -0.004,44.161,42.774,2017-09-18 19:24:47,4,51
-0.079,0.000 | 6.672 | -0.050,0.454 | 6.450 | -0.036,-0.463 | 6.523 | 0.121,0.267 | 6.567 | -0.111,-0.282 | 6.603 | -0.002,44.159,42.794,2017-09-18 19:24:47,4,51
-0.078,0.000 | 6.672 | -0.048,0.454 | 6.450 | -0.035,-0.463 | 6.523 | 0.122,0.267 | 6.567 | -0.109,-0.282 | 6.603 | -0.001,44.178,42.816,2017-09-18 19:24:47,4,51
-0.077,0.000 | 6.672 | -0.047,0.454 | 6.450 | -0.034,-0.463 | 6.524 | 0.123,0.267 | 6.567 | -0.108,-0.282 | 6.603 | 0.000,44.247,42.800,2017-09-18 19:24:47,4,51
-0.076,0.000 | 6.672 | -0.047,0.454 | 6.450 | -0.033,-0.463 | 6.524 | 0.124,0.267 | 6.567 | -0.108,-0.282 | 6.603 | 0.002,44.306,42.769,2017-09-18 19:24:48,4,51
-0.076,0.000 | 6.673 | -0.046,0.454 | 6.450 | -0.032,-0.463 | 6.524 | 0.126,0.267 | 6.567 | -0.107,-0.282 | 6.604 | 0.003,44.506,42.737,2017-09-18 19:24:48,4,51
-0.075,0.000 | 6.673 | -0.046,0.454 | 6.450 | -0.032,-0.463 | 6.525 | 0.127,0.267 | 6.567 | -0.106,-0.282 | 6.604 | 0.004,44.558,42.705,2017-09-18 19:24:48,4,51
-0.075,0.000 | 6.673 | -0.045,0.454 | 6.449 | -0.032,-0.463 | 6.525 | 0.129,0.266 | 6.567 | -0.106,-0.282 | 6.604 | 0.005,44.523,42.690,2017-09-18 19:24:48,4,51
-0.075,0.000 | 6.672 | -0.045,0.454 | 6.449 | -0.033,-0.462 | 6.525 | 0.130,0.266 | 6.567 | -0.106,-0.282 | 6.604 | 0.006,44.471,42.659,2017-09-18 19:24:49,4,51
-0.075,0.000 | 6.672 | -0.045,0.453 | 6.448 | -0.034,-0.462 | 6.526 | 0.130,0.266 | 6.567 | -0.106,-0.282 | 6.604 | 0.006,44.466,42.589,2017-09-18 19:24:49,4,51
-0.075,0.000 | 6.672 | -0.045,0.453 | 6.447 | -0.035,-0.462 | 6.526 | 0.131,0.266 | 6.566 | -0.107,-0.282 | 6.604 | 0.006,44.474,42.472,2017-09-18 19:24:49,4,51
-0.074,0.000 | 6.672 | -0.045,0.453 | 6.447 | -0.037,-0.462 | 6.526 | 0.131,0.265 | 6.566 | -0.107,-0.282 | 6.604 | 0.006,44.483,42.379,2017-09-18 19:24:49,4,51
-0.074,0.000 | 6.672 | -0.045,0.453 | 6.446 | -0.038,-0.463 | 6.527 | 0.131,0.265 | 6.566 | -0.107,-0.282 | 6.605 | 0.006,44.509,42.302,2017-09-18 19:24:49,5,51
-0.074,0.000 | 6.672 | -0.045,0.453 | 6.446 | -0.039,-0.463 | 6.527 | 0.131,0.265 | 6.566 | -0.108,-0.283 | 6.605 | 0.006,44.754,42.252,2017-09-18 19:24:50,5,51
-0.075,0.000 | 6.672 | -0.045,0.432 | 6.425 | -0.031,-0.425 | 6.474 | 0.136,0.257 | 6.560 | -0.107,-0.275 | 6.597 | 0.007,41.755,39.953,2017-09-18 19:24:50,5,51
-0.075,-0.001 | 6.672 | -0.045,0.356 | 6.371 | -0.004,-0.330 | 6.390 | 0.124,0.221 | 6.537 | -0.098,-0.238 | 6.568 | 0.006,28.815,29.468,2017-09-18 19:24:50,5,51
-0.075,-0.002 | 6.672 | -0.045,0.315 | 6.355 | 0.009,-0.275 | 6.356 | 0.110,0.189 | 6.524 | -0.091,-0.212 | 6.553 | 0.002,20.511,21.138,2017-09-18 19:24:50,5,51
-0.075,-0.002 | 6.672 | -0.046,0.301 | 6.346 | 0.017,-0.254 | 6.351 | 0.114,0.188 | 6.524 | -0.083,-0.202 | 6.548 | 0.001,17.305,21.060,2017-09-18 19:24:50,5,51
-0.075,-0.003 | 6.673 | -0.046,0.291 | 6.339 | 0.018,-0.248 | 6.351 | 0.119,0.189 | 6.525 | -0.080,-0.199 | 6.547 | 0.002,16.327,21.537,2017-09-18 19:24:51,5,51
-0.074,-0.003 | 6.673 | -0.046,0.288 | 6.337 | 0.017,-0.247 | 6.352 | 0.121,0.189 | 6.525 | -0.079,-0.197 | 6.547 | 0.004,15.969,21.662,2017-09-18 19:24:51,5,51
-0.074,-0.003 | 6.673 | -0.045,0.356 | 6.372 | -0.010,-0.342 | 6.404 | 0.133,0.201 | 6.529 | -0.084,-0.217 | 6.556 | 0.009,21.831,24.745,2017-09-18 19:24:51,5,51
-0.073,-0.003 | 6.673 | -0.044,0.455 | 6.455 | -0.056,-0.458 | 6.520 | 0.131,0.253 | 6.559 | -0.109,-0.271 | 6.593 | 0.012,39.537,39.889,2017-09-18 19:24:51,5,51
-0.073,-0.003 | 6.673 | -0.044,0.478 | 6.481 | -0.059,-0.483 | 6.554 | 0.129,0.272 | 6.576 | -0.115,-0.291 | 6.613 | 0.011,47.434,45.878,2017-09-18 19:24:51,5,51
-0.072,-0.003 | 6.673 | -0.043,0.476 | 6.480 | -0.052,-0.484 | 6.555 | 0.134,0.275 | 6.579 | -0.114,-0.296 | 6.619 | 0.012,49.383,46.796,2017-09-18 19:24:52,5,51
-0.071,-0.003 | 6.673 | -0.042,0.472 | 6.475 | -0.045,-0.481 | 6.551 | 0.137,0.275 | 6.579 | -0.112,-0.295 | 6.619 | 0.012,49.258,46.576,2017-09-18 19:24:52,5,51
-0.071,-0.002 | 6.673 | -0.042,0.469 | 6.471 | -0.042,-0.476 | 6.545 | 0.139,0.274 | 6.577 | -0.110,-0.293 | 6.617 | 0.013,48.375,46.164,2017-09-18 19:24:52,5,51
-0.071,-0.002 | 6.673 | -0.041,0.466 | 6.467 | -0.038,-0.467 | 6.534 | 0.143,0.272 | 6.576 | -0.108,-0.289 | 6.612 | 0.014,46.493,45.592,2017-09-18 19:24:52,5,51
-0.071,-0.002 | 6.673 | -0.041,0.464 | 6.466 | -0.034,-0.462 | 6.529 | 0.145,0.271 | 6.575 | -0.105,-0.285 | 6.608 | 0.015,45.214,45.144,2017-09-18 19:24:53,5,51
-0.071,-0.003 | 6.673 | -0.041,0.463 | 6.465 | -0.031,-0.459 | 6.527 | 0.146,0.270 | 6.574 | -0.104,-0.283 | 6.606 | 0.015,44.582,44.855,2017-09-18 19:24:53,5,51
-0.071,-0.003 | 6.673 | -0.042,0.463 | 6.465 | -0.030,-0.458 | 6.527 | 0.147,0.269 | 6.573 | -0.103,-0.283 | 6.605 | 0.015,44.349,44.667,2017-09-18 19:24:53,5,51
-0.072,-0.003 | 6.673 | -0.042,0.462 | 6.464 | -0.030,-0.458 | 6.527 | 0.147,0.269 | 6.573 | -0.103,-0.282 | 6.605 | 0.016,44.249,44.469,2017-09-18 19:24:53,5,51
-0.072,-0.003 | 6.673 | -0.042,0.460 | 6.461 | -0.032,-0.458 | 6.526 | 0.147,0.268 | 6.572 | -0.103,-0.282 | 6.604 | 0.015,44.186,44.172,2017-09-18 19:24:53,5,51
-0.072,-0.003 | 6.673 | -0.042,0.459 | 6.459 | -0.034,-0.458 | 6.526 | 0.147,0.267 | 6.571 | -0.104,-0.282 | 6.604 | 0.015,44.171,43.812,2017-09-18 19:24:54,5,51
-0.072,-0.003 | 6.673 | -0.042,0.458 | 6.457 | -0.036,-0.458 | 6.526 | 0.146,0.266 | 6.570 | -0.104,-0.282 | 6.604 | 0.015,44.191,43.496,2017-09-18 19:24:54,5,51
-0.072,-0.003 | 6.673 | -0.042,0.457 | 6.456 | -0.037,-0.458 | 6.525 | 0.146,0.265 | 6.570 | -0.105,-0.282 | 6.604 | 0.015,44.215,43.259,2017-09-18 19:24:54,5,51
-0.072,-0.003 | 6.673 | -0.043,0.456 | 6.455 | -0.038,-0.459 | 6.525 | 0.145,0.264 | 6.569 | -0.105,-0.282 | 6.604 | 0.015,44.242,43.060,2017-09-18 19:24:54,5,51
-0.073,-0.004 | 6.673 | -0.043,0.455 | 6.453 | -0.039,-0.459 | 6.525 | 0.145,0.263 | 6.569 | -0.106,-0.283 | 6.604 | 0.014,44.271,42.856,2017-09-18 19:24:54,5,51
-0.073,-0.002 | 6.673 | -0.043,0.451 | 6.447 | -0.041,-0.458 | 6.525 | 0.143,0.262 | 6.566 | -0.107,-0.282 | 6.605 | 0.013,44.347,42.221,2017-09-18 19:24:55,5,51
-0.074,0.002 | 6.673 | -0.044,0.450 | 6.439 | -0.040,-0.453 | 6.525 | 0.143,0.262 | 6.560 | -0.107,-0.279 | 6.608 | 0.012,44.377,41.227,2017-09-18 19:24:55,5,51
-0.074,0.006 | 6.672 | -0.045,0.451 | 6.435 | -0.040,-0.444 | 6.524 | 0.149,0.263 | 6.556 | -0.107,-0.275 | 6.611 | 0.015,44.273,40.994,2017-09-18 19:24:55,5,51
-0.074,0.007 | 6.672 | -0.045,0.448 | 6.431 | -0.039,-0.438 | 6.519 | 0.155,0.262 | 6.553 | -0.109,-0.273 | 6.612 | 0.019,43.944,40.632,2017-09-18 19:24:55,5,51
-0.074,0.008 | 6.672 | -0.045,0.440 | 6.424 | -0.039,-0.434 | 6.515 | 0.157,0.257 | 6.550 | -0.113,-0.271 | 6.611 | 0.020,43.403,39.438,2017-09-18 19:24:55,5,51
-0.073,0.008 | 6.672 | -0.045,0.433 | 6.418 | -0.040,-0.422 | 6.491 | 0.152,0.254 | 6.548 | -0.115,-0.267 | 6.605 | 0.019,41.534,38.678,2017-09-18 19:24:56,5,51
-0.072,0.007 | 6.673 | -0.044,0.417 | 6.405 | -0.037,-0.406 | 6.460 | 0.138,0.246 | 6.545 | -0.113,-0.260 | 6.593 | 0.013,37.653,36.361,2017-09-18 19:24:56,5,51
-0.071,0.006 | 6.673 | -0.042,0.401 | 6.393 | -0.028,-0.406 | 6.453 | 0.127,0.240 | 6.542 | -0.107,-0.256 | 6.587 | 0.007,35.865,34.442,2017-09-18 19:24:56,5,51
-0.070,0.007 | 6.673 | -0.041,0.397 | 6.389 | -0.021,-0.414 | 6.457 | 0.115,0.239 | 6.541 | -0.101,-0.256 | 6.586 | 0.001,35.864,33.420,2017-09-18 19:24:56,5,51
-0.069,0.010 | 6.673 | -0.041,0.462 | 6.443 | -0.048,-0.450 | 6.511 | 0.108,0.269 | 6.559 | -0.107,-0.264 | 6.596 | -0.003,39.547,41.067,2017-09-18 19:24:57,5,51
-0.069,0.014 | 6.673 | -0.041,0.482 | 6.458 | -0.057,-0.456 | 6.526 | 0.108,0.285 | 6.570 | -0.111,-0.268 | 6.603 | -0.005,42.509,44.697,2017-09-18 19:24:57,5,51
-0.069,0.017 | 6.673 | -0.040,0.482 | 6.454 | -0.056,-0.452 | 6.527 | 0.114,0.288 | 6.571 | -0.114,-0.267 | 6.606 | -0.003,43.552,44.656,2017-09-18 19:24:57,5,51
-0.069,0.018 | 6.673 | -0.040,0.480 | 6.452 | -0.053,-0.450 | 6.528 | 0.119,0.289 | 6.570 | -0.114,-0.266 | 6.607 | 0.000,43.733,44.711,2017-09-18 19:24:57,5,51
-0.069,0.019 | 6.673 | -0.040,0.481 | 6.452 | -0.051,-0.449 | 6.528 | 0.121,0.290 | 6.569 | -0.114,-0.266 | 6.608 | 0.002,43.656,45.238,2017-09-18 19:24:57,5,51
-0.068,0.018 | 6.673 | -0.039,0.481 | 6.452 | -0.050,-0.450 | 6.528 | 0.123,0.290 | 6.570 | -0.113,-0.266 | 6.608 | 0.004,43.723,45.505,2017-09-18 19:24:58,5,51
-0.068,0.018 | 6.673 | -0.039,0.480 | 6.452 | -0.050,-0.451 | 6.529 | 0.123,0.289 | 6.570 | -0.112,-0.267 | 6.609 | 0.004,44.010,45.376,2017-09-18 19:24:58,5,51
-0.068,0.017 | 6.673 | -0.038,0.480 | 6.453 | -0.050,-0.453 | 6.531 | 0.123,0.288 | 6.570 | -0.112,-0.269 | 6.609 | 0.005,44.367,45.176,2017-09-18 19:24:58,5,51
-0.068,0.017 | 6.673 | -0.038,0.479 | 6.453 | -0.050,-0.454 | 6.531 | 0.124,0.287 | 6.570 | -0.112,-0.270 | 6.610 | 0.005,44.648,45.091,2017-09-18 19:24:58,5,51
-0.068,0.016 | 6.673 | -0.038,0.478 | 6.454 | -0.050,-0.456 | 6.533 | 0.126,0.286 | 6.570 | -0.112,-0.272 | 6.613 | 0.006,45.466,44.958,2017-09-18 19:24:58,6,51
