Session: 456,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,16,Month:,Mar,Year:,2017
Track:,Beach,Speed:,fast,Time:,30 (sec),
Target Angle:,50,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,0,138.615,False
2,0,123.916,False
3,0,163.310,False
4,0,118.058,False
5,0,76.455,False
6,0,72.780,False
7,0,67.263,False
8,0,-4.417,False
9,0,-83.740,False
10,0,32.151,False
11,0,-7.765,False
12,0,14.397,False
13,0,22.433,False
14,0,23.671,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.017,-0.112 | 6.667 | -0.008,0.077 | 6.342 | 0.045,-0.207 | 6.724 | 0.046,0.107 | 6.566 | -0.011,-0.346 | 6.789 | 0.221,118.058,26.803,2017-03-16 13:21:50,4,336
-0.015,-0.113 | 6.667 | -0.005,0.078 | 6.343 | 0.046,-0.208 | 6.744 | 0.045,0.108 | 6.568 | -0.010,-0.353 | 6.755 | 0.227,98.238,27.803,2017-03-16 13:21:50,5,336
-0.014,-0.114 | 6.667 | -0.005,0.078 | 6.343 | 0.048,-0.208 | 6.736 | 0.048,0.107 | 6.567 | -0.010,-0.356 | 6.739 | 0.228,88.189,27.923,2017-03-16 13:21:50,5,336
-0.014,-0.114 | 6.666 | -0.004,0.078 | 6.342 | 0.049,-0.206 | 6.727 | 0.050,0.105 | 6.566 | -0.010,-0.356 | 6.733 | 0.228,85.470,27.338,2017-03-16 13:21:51,5,336
-0.014,-0.114 | 6.666 | -0.004,0.073 | 6.339 | 0.052,-0.205 | 6.722 | 0.050,0.099 | 6.562 | -0.009,-0.355 | 6.733 | 0.229,86.325,25.444,2017-03-16 13:21:51,5,336
-0.014,-0.114 | 6.666 | -0.004,0.074 | 6.338 | 0.052,-0.204 | 6.720 | 0.051,0.097 | 6.561 | -0.009,-0.353 | 6.736 | 0.230,87.898,25.003,2017-03-16 13:21:51,5,336
-0.013,-0.114 | 6.666 | -0.004,0.074 | 6.338 | 0.053,-0.203 | 6.725 | 0.052,0.097 | 6.561 | -0.009,-0.352 | 6.732 | 0.231,84.774,24.988,2017-03-16 13:21:51,5,336
-0.013,-0.114 | 6.666 | -0.004,0.074 | 6.336 | 0.053,-0.201 | 6.728 | 0.054,0.095 | 6.560 | -0.009,-0.354 | 6.717 | 0.230,76.005,24.899,2017-03-16 13:21:52,5,336
-0.013,-0.113 | 6.666 | -0.003,0.075 | 6.336 | 0.053,-0.201 | 6.724 | 0.055,0.096 | 6.560 | -0.008,-0.356 | 6.711 | 0.228,72.739,25.201,2017-03-16 13:21:52,5,336
-0.012,-0.113 | 6.666 | -0.003,0.077 | 6.337 | 0.052,-0.201 | 6.718 | 0.055,0.098 | 6.561 | -0.008,-0.358 | 6.713 | 0.228,73.982,25.937,2017-03-16 13:21:52,5,336
-0.012,-0.113 | 6.666 | -0.003,0.079 | 6.337 | 0.051,-0.201 | 6.717 | 0.056,0.099 | 6.562 | -0.008,-0.359 | 6.718 | 0.228,76.455,26.446,2017-03-16 13:21:52,5,336
-0.012,-0.113 | 6.666 | -0.003,0.080 | 6.338 | 0.051,-0.203 | 6.712 | 0.059,0.101 | 6.563 | -0.008,-0.360 | 6.732 | 0.230,83.640,26.921,2017-03-16 13:21:52,6,336
-0.012,-0.114 | 6.666 | -0.003,0.081 | 6.339 | 0.050,-0.203 | 6.713 | 0.060,0.102 | 6.563 | -0.009,-0.360 | 6.742 | 0.231,88.606,27.352,2017-03-16 13:21:53,6,336
-0.012,-0.114 | 6.666 | -0.003,0.081 | 6.339 | 0.050,-0.201 | 6.726 | 0.060,0.102 | 6.564 | -0.009,-0.362 | 6.730 | 0.229,81.645,27.687,2017-03-16 13:21:53,6,336
-0.012,-0.114 | 6.666 | -0.003,0.078 | 6.339 | 0.050,-0.202 | 6.727 | 0.058,0.101 | 6.563 | -0.008,-0.363 | 6.712 | 0.226,72.694,27.362,2017-03-16 13:21:53,6,336
-0.012,-0.114 | 6.666 | -0.002,0.076 | 6.338 | 0.051,-0.202 | 6.724 | 0.057,0.099 | 6.562 | -0.008,-0.363 | 6.706 | 0.225,70.092,26.752,2017-03-16 13:21:53,6,336
-0.012,-0.114 | 6.666 | -0.002,0.076 | 6.337 | 0.051,-0.202 | 6.725 | 0.057,0.098 | 6.562 | -0.008,-0.363 | 6.699 | 0.223,67.024,26.687,2017-03-16 13:21:53,6,336
-0.011,-0.114 | 6.666 | -0.002,0.077 | 6.338 | 0.051,-0.202 | 6.723 | 0.057,0.099 | 6.562 | -0.008,-0.363 | 6.698 | 0.223,66.451,26.843,2017-03-16 13:21:54,6,336
-0.011,-0.114 | 6.666 | -0.002,0.077 | 6.338 | 0.051,-0.202 | 6.720 | 0.057,0.099 | 6.563 | -0.008,-0.363 | 6.703 | 0.225,68.806,26.994,2017-03-16 13:21:54,6,336
-0.011,-0.114 | 6.666 | -0.002,0.071 | 6.339 | 0.049,-0.202 | 6.719 | 0.058,0.100 | 6.563 | -0.008,-0.364 | 6.707 | 0.225,70.632,27.134,2017-03-16 13:21:54,6,336
-0.011,-0.114 | 6.666 | -0.002,0.065 | 6.340 | 0.048,-0.202 | 6.718 | 0.060,0.100 | 6.563 | -0.009,-0.365 | 6.712 | 0.226,72.780,27.256,2017-03-16 13:21:54,6,336
-0.011,-0.114 | 6.666 | -0.002,0.064 | 6.340 | 0.047,-0.202 | 6.716 | 0.061,0.101 | 6.564 | -0.008,-0.367 | 6.719 | 0.227,76.267,27.553,2017-03-16 13:21:54,7,336
-0.011,-0.114 | 6.666 | -0.002,0.065 | 6.341 | 0.047,-0.204 | 6.710 | 0.063,0.101 | 6.564 | -0.008,-0.367 | 6.731 | 0.228,82.303,27.854,2017-03-16 13:21:55,7,336
-0.011,-0.115 | 6.666 | -0.002,0.069 | 6.341 | 0.048,-0.206 | 6.709 | 0.065,0.102 | 6.564 | -0.008,-0.367 | 6.747 | 0.230,89.641,28.101,2017-03-16 13:21:55,7,336
-0.011,-0.115 | 6.666 | -0.002,0.061 | 6.341 | 0.045,-0.204 | 6.723 | 0.062,0.102 | 6.564 | -0.008,-0.368 | 6.729 | 0.228,81.055,28.184,2017-03-16 13:21:55,7,336
-0.011,-0.115 | 6.666 | -0.001,0.059 | 6.341 | 0.045,-0.204 | 6.724 | 0.059,0.102 | 6.564 | -0.008,-0.367 | 6.712 | 0.226,72.653,28.163,2017-03-16 13:21:55,7,336
-0.010,-0.115 | 6.666 | -0.001,0.067 | 6.340 | 0.047,-0.204 | 6.720 | 0.058,0.102 | 6.564 | -0.008,-0.364 | 6.707 | 0.227,70.371,28.155,2017-03-16 13:21:56,7,336
-0.010,-0.115 | 6.666 | -0.001,0.073 | 6.340 | 0.049,-0.202 | 6.720 | 0.058,0.102 | 6.564 | -0.008,-0.362 | 6.704 | 0.227,68.572,28.139,2017-03-16 13:21:56,7,336
-0.010,-0.115 | 6.666 | -0.001,0.076 | 6.340 | 0.050,-0.201 | 6.721 | 0.059,0.102 | 6.564 | -0.008,-0.363 | 6.699 | 0.226,66.318,28.053,2017-03-16 13:21:56,7,336
-0.010,-0.115 | 6.666 | -0.001,0.077 | 6.339 | 0.050,-0.200 | 6.719 | 0.060,0.102 | 6.564 | -0.008,-0.364 | 6.696 | 0.224,65.870,27.958,2017-03-16 13:21:56,7,336
-0.010,-0.115 | 6.666 | -0.001,0.077 | 6.339 | 0.050,-0.202 | 6.716 | 0.060,0.102 | 6.564 | -0.008,-0.366 | 6.698 | 0.224,67.263,27.907,2017-03-16 13:21:56,7,336
-0.010,-0.115 | 6.666 | -0.001,0.077 | 6.339 | 0.050,-0.204 | 6.713 | 0.059,0.101 | 6.564 | -0.008,-0.369 | 6.702 | 0.224,69.552,27.873,2017-03-16 13:21:57,8,336
-0.010,-0.115 | 6.666 | -0.001,0.071 | 6.340 | 0.049,-0.217 | 6.662 | 0.063,0.101 | 6.564 | -0.008,-0.371 | 6.724 | 0.226,79.972,27.886,2017-03-16 13:21:57,8,336
-0.011,-0.115 | 6.666 | -0.001,0.071 | 6.340 | 0.048,-0.222 | 6.654 | 0.072,0.101 | 6.564 | -0.008,-0.372 | 6.742 | 0.227,88.407,27.999,2017-03-16 13:21:57,8,336
-0.011,-0.115 | 6.666 | -0.002,0.066 | 6.341 | 0.046,-0.226 | 6.701 | 0.051,0.102 | 6.565 | -0.008,-0.371 | 6.750 | 0.227,92.497,28.190,2017-03-16 13:21:57,8,336
-0.012,-0.115 | 6.666 | -0.002,0.063 | 6.341 | 0.044,-0.218 | 6.684 | 0.065,0.102 | 6.565 | -0.009,-0.370 | 6.756 | 0.227,95.166,28.300,2017-03-16 13:21:57,8,336
-0.012,-0.115 | 6.666 | -0.003,0.061 | 6.340 | 0.045,-0.212 | 6.714 | 0.054,0.100 | 6.564 | -0.008,-0.365 | 6.742 | 0.228,89.661,27.132,2017-03-16 13:21:58,8,336
-0.012,-0.115 | 6.666 | -0.003,0.060 | 6.334 | 0.052,-0.206 | 6.724 | 0.051,0.090 | 6.558 | -0.005,-0.355 | 6.721 | 0.231,77.991,23.841,2017-03-16 13:21:58,8,336
-0.013,-0.113 | 6.666 | -0.003,0.066 | 6.331 | 0.053,-0.201 | 6.719 | 0.051,0.088 | 6.556 | -0.004,-0.348 | 6.721 | 0.232,77.530,22.710,2017-03-16 13:21:58,8,336
-0.004,-0.114 | 6.661 | 0.005,0.118 | 6.334 | 0.044,-0.204 | 6.713 | 0.051,0.095 | 6.561 | -0.001,-0.343 | 6.649 | 0.227,53.173,20.989,2017-03-16 13:21:58,8,336
0.004,-0.115 | 6.656 | 0.008,0.149 | 6.348 | 0.040,-0.211 | 6.703 | 0.010,0.100 | 6.572 | 0.001,-0.228 | 6.562 | 0.195,-4.417,23.284,2017-03-16 13:21:58,8,336
-0.025,-0.097 | 6.667 | -0.014,0.075 | 6.325 | 0.069,-0.333 | 6.530 | 0.162,0.093 | 6.547 | 0.001,-0.249 | 6.738 | 0.228,54.724,18.016,2017-03-16 13:21:59,9,336
-0.027,-0.050 | 6.670 | -0.006,0.113 | 6.336 | 0.100,-0.104 | 6.775 | 0.256,0.161 | 6.539 | -0.005,-0.189 | 6.604 | 0.122,2.146,24.245,2017-03-16 13:21:59,9,336
-0.012,-0.064 | 6.669 | 0.010,0.044 | 6.474 | 0.211,-0.063 | 6.764 | 0.265,0.145 | 6.548 | 0.014,-0.136 | 6.593 | 0.125,-16.827,20.683,2017-03-16 13:21:59,9,336
-0.014,-0.069 | 6.669 | 0.010,-0.054 | 6.632 | 0.125,-0.060 | 6.702 | 0.193,0.133 | 6.548 | 0.013,-0.187 | 6.551 | 0.069,-1.954,19.010,2017-03-16 13:21:59,9,336
-0.015,-0.068 | 6.669 | 0.008,-0.074 | 6.599 | 0.105,-0.065 | 6.713 | 0.200,0.134 | 6.549 | 0.011,-0.169 | 6.552 | 0.067,-6.670,19.167,2017-03-16 13:22:00,9,336
-0.015,-0.066 | 6.669 | 0.008,-0.063 | 6.618 | 0.110,-0.065 | 6.684 | 0.215,0.137 | 6.549 | 0.010,-0.178 | 6.549 | 0.061,-3.516,19.448,2017-03-16 13:22:00,9,336
-0.015,-0.062 | 6.669 | 0.008,-0.048 | 6.631 | 0.114,-0.011 | 6.866 | 0.189,0.143 | 6.549 | 0.010,-0.136 | 6.669 | 0.184,-28.534,20.298,2017-03-16 13:22:00,9,336
-0.004,-0.056 | 6.669 | 0.010,0.150 | 6.430 | 0.185,-0.023 | 6.905 | 0.297,0.142 | 6.554 | -0.012,-0.076 | 6.691 | 0.222,-54.020,23.030,2017-03-16 13:22:00,9,336
0.010,-0.082 | 6.666 | 0.018,0.087 | 6.336 | 0.100,-0.111 | 6.956 | 0.228,0.099 | 6.552 | 0.013,-0.142 | 6.730 | 0.277,-67.216,19.860,2017-03-16 13:22:00,9,336
0.011,-0.091 | 6.665 | 0.021,0.069 | 6.327 | 0.089,-0.178 | 6.971 | 0.224,0.094 | 6.547 | 0.016,-0.192 | 6.745 | 0.283,-83.740,20.082,2017-03-16 13:22:01,9,336
0.009,-0.091 | 6.664 | 0.020,0.075 | 6.326 | 0.082,-0.242 | 6.906 | 0.265,0.101 | 6.548 | 0.013,-0.223 | 6.674 | 0.272,-5.706,21.680,2017-03-16 13:22:01,10,336
0.007,-0.091 | 6.665 | 0.018,0.079 | 6.327 | 0.077,-0.210 | 6.852 | 0.226,0.105 | 6.549 | 0.011,-0.235 | 6.621 | 0.246,4.201,22.094,2017-03-16 13:22:01,10,336
0.006,-0.091 | 6.665 | 0.016,0.081 | 6.326 | 0.075,-0.204 | 6.858 | 0.198,0.106 | 6.549 | 0.009,-0.237 | 6.634 | 0.253,6.541,22.045,2017-03-16 13:22:01,10,336
0.006,-0.092 | 6.665 | 0.016,0.082 | 6.326 | 0.074,-0.179 | 6.920 | 0.147,0.105 | 6.549 | 0.008,-0.262 | 6.745 | 0.278,97.469,21.976,2017-03-16 13:22:01,10,336
0.006,-0.092 | 6.665 | 0.016,0.082 | 6.326 | 0.074,-0.235 | 6.939 | 0.212,0.104 | 6.548 | 0.008,-0.261 | 6.716 | 0.277,51.892,21.700,2017-03-16 13:22:02,10,336
0.005,-0.092 | 6.665 | 0.016,0.082 | 6.326 | 0.074,-0.199 | 6.912 | 0.194,0.104 | 6.549 | 0.009,-0.260 | 6.702 | 0.275,36.850,21.604,2017-03-16 13:22:02,10,336
