Session: 312,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,10,Month:,Feb,Year:,2017
Track:,Beach,Speed:,fast,Time:,30 (sec),
Target Angle:,52,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,4,58.492,True
2,6,56.200,True
3,2,60.554,False
4,0,33.693,False
5,1,42.129,True
6,8,49.282,True
7,2,43.941,False
8,10,52.993,True
9,5,46.269,True
10,7,48.425,True
11,6,47.492,True
12,9,53.752,True
13,4,45.382,True
14,7,48.809,True

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
0.035,0.009 | 6.657 | 0.041,0.058 | 6.423 | 0.162,-0.089 | 6.731 | 0.240,0.197 | 6.532 | 0.010,-0.302 | 6.689 | 0.154,47.674,28.923,2017-02-10 09:56:57,1,307
0.035,0.008 | 6.656 | 0.040,0.051 | 6.428 | 0.167,-0.088 | 6.725 | 0.237,0.193 | 6.530 | 0.013,-0.303 | 6.687 | 0.153,47.696,27.740,2017-02-10 09:56:57,1,307
0.035,0.008 | 6.656 | 0.040,0.047 | 6.430 | 0.168,-0.092 | 6.732 | 0.236,0.190 | 6.530 | 0.014,-0.312 | 6.708 | 0.161,53.674,27.224,2017-02-10 09:56:57,1,307
0.035,0.007 | 6.656 | 0.040,0.045 | 6.428 | 0.167,-0.094 | 6.718 | 0.229,0.188 | 6.529 | 0.013,-0.319 | 6.730 | 0.169,59.924,27.008,2017-02-10 09:56:57,1,307
0.035,0.006 | 6.656 | 0.040,0.039 | 6.431 | 0.163,-0.103 | 6.725 | 0.253,0.187 | 6.529 | 0.012,-0.321 | 6.738 | 0.171,62.051,26.921,2017-02-10 09:56:57,1,307
0.043,0.009 | 6.661 | 0.047,-0.093 | 6.559 | 0.196,-0.064 | 6.621 | 0.260,0.125 | 6.543 | 0.116,-0.280 | 6.702 | 0.229,50.811,9.433,2017-02-10 09:56:58,1,307
0.063,0.014 | 6.663 | 0.062,-0.171 | 6.625 | 0.242,-0.053 | 6.556 | 0.231,0.049 | 6.585 | 0.174,-0.267 | 6.646 | 0.217,43.167,-17.573,2017-02-10 09:56:58,1,307
0.069,0.015 | 6.663 | 0.068,-0.149 | 6.616 | 0.287,-0.078 | 6.572 | 0.214,0.055 | 6.578 | 0.180,-0.291 | 6.665 | 0.196,51.562,-16.082,2017-02-10 09:56:58,1,307
0.070,0.015 | 6.662 | 0.068,-0.138 | 6.619 | 0.275,-0.108 | 6.587 | 0.206,0.068 | 6.570 | 0.177,-0.311 | 6.701 | 0.188,62.092,-11.811,2017-02-10 09:56:58,1,307
0.069,0.015 | 6.662 | 0.068,-0.149 | 6.623 | 0.275,-0.119 | 6.610 | 0.201,0.062 | 6.578 | 0.186,-0.320 | 6.727 | 0.182,69.231,-14.459,2017-02-10 09:56:58,1,307
0.068,0.015 | 6.662 | 0.067,-0.148 | 6.617 | 0.280,-0.108 | 6.619 | 0.198,0.062 | 6.578 | 0.185,-0.318 | 6.718 | 0.182,66.748,-14.434,2017-02-10 09:56:59,1,307
0.068,0.015 | 6.662 | 0.067,-0.144 | 6.613 | 0.280,-0.104 | 6.613 | 0.198,0.065 | 6.576 | 0.183,-0.315 | 6.710 | 0.182,64.669,-13.482,2017-02-10 09:56:59,1,307
0.068,0.015 | 6.662 | 0.067,-0.124 | 6.603 | 0.270,-0.102 | 6.616 | 0.202,0.080 | 6.561 | 0.166,-0.315 | 6.709 | 0.183,64.577,-7.794,2017-02-10 09:56:59,1,307
0.068,0.015 | 6.662 | 0.067,-0.138 | 6.608 | 0.245,-0.104 | 6.611 | 0.200,0.078 | 6.564 | 0.169,-0.315 | 6.709 | 0.185,64.745,-8.793,2017-02-10 09:56:59,1,307
0.068,0.015 | 6.662 | 0.067,-0.136 | 6.613 | 0.257,-0.104 | 6.612 | 0.201,0.076 | 6.567 | 0.172,-0.315 | 6.710 | 0.186,64.960,-9.766,2017-02-10 09:57:00,1,307
0.068,0.015 | 6.662 | 0.067,-0.134 | 6.612 | 0.266,-0.103 | 6.613 | 0.201,0.075 | 6.568 | 0.173,-0.314 | 6.710 | 0.188,64.992,-10.063,2017-02-10 09:57:00,1,307
0.068,0.015 | 6.662 | 0.067,-0.134 | 6.608 | 0.267,-0.101 | 6.615 | 0.202,0.075 | 6.568 | 0.173,-0.314 | 6.709 | 0.188,64.904,-10.184,2017-02-10 09:57:00,1,307
0.068,0.015 | 6.662 | 0.067,-0.129 | 6.603 | 0.267,-0.100 | 6.615 | 0.203,0.079 | 6.565 | 0.169,-0.313 | 6.707 | 0.188,64.442,-8.843,2017-02-10 09:57:00,1,307
0.067,0.015 | 6.662 | 0.067,-0.096 | 6.599 | 0.267,-0.084 | 6.630 | 0.211,0.101 | 6.551 | 0.151,-0.307 | 6.685 | 0.175,58.492,-2.171,2017-02-10 09:57:00,1,307
0.059,0.013 | 6.662 | 0.065,0.040 | 6.500 | 0.253,-0.054 | 6.596 | 0.175,0.189 | 6.534 | 0.077,-0.276 | 6.623 | 0.111,38.660,20.615,2017-02-10 09:57:01,2,307
0.062,0.033 | 6.655 | 0.076,0.077 | 6.474 | 0.209,0.023 | 6.544 | 0.130,0.219 | 6.521 | 0.031,-0.204 | 6.575 | 0.088,23.042,22.137,2017-02-10 09:57:01,2,307
0.059,0.039 | 6.654 | 0.077,0.077 | 6.516 | 0.201,0.040 | 6.513 | 0.116,0.226 | 6.521 | 0.022,-0.187 | 6.560 | 0.091,22.345,20.970,2017-02-10 09:57:01,2,307
0.056,0.037 | 6.655 | 0.075,0.060 | 6.504 | 0.185,0.026 | 6.505 | 0.123,0.221 | 6.525 | 0.018,-0.199 | 6.564 | 0.099,25.353,20.059,2017-02-10 09:57:01,2,307
0.045,0.022 | 6.662 | 0.062,0.038 | 6.515 | 0.172,-0.043 | 6.520 | 0.131,0.212 | 6.544 | 0.019,-0.260 | 6.606 | 0.121,39.237,20.660,2017-02-10 09:57:01,2,307
0.043,0.015 | 6.664 | 0.057,0.009 | 6.499 | 0.172,-0.076 | 6.562 | 0.149,0.183 | 6.544 | 0.024,-0.293 | 6.644 | 0.126,47.237,16.532,2017-02-10 09:57:02,2,307
0.047,0.017 | 6.663 | 0.059,0.000 | 6.480 | 0.182,-0.070 | 6.582 | 0.166,0.175 | 6.539 | 0.040,-0.290 | 6.650 | 0.130,46.268,14.830,2017-02-10 09:57:02,2,307
0.051,0.018 | 6.662 | 0.062,-0.005 | 6.472 | 0.192,-0.078 | 6.581 | 0.169,0.170 | 6.535 | 0.051,-0.295 | 6.662 | 0.135,48.430,13.886,2017-02-10 09:57:02,2,307
0.061,0.031 | 6.657 | 0.075,0.005 | 6.438 | 0.221,-0.070 | 6.581 | 0.169,0.159 | 6.513 | 0.062,-0.284 | 6.663 | 0.128,49.429,9.392,2017-02-10 09:57:02,2,307
0.057,0.024 | 6.659 | 0.071,0.032 | 6.405 | 0.221,-0.089 | 6.587 | 0.163,0.167 | 6.521 | 0.071,-0.301 | 6.681 | 0.139,56.200,11.677,2017-02-10 09:57:02,2,307
0.057,0.022 | 6.659 | 0.071,0.014 | 6.421 | 0.221,-0.088 | 6.601 | 0.164,0.157 | 6.520 | 0.066,-0.304 | 6.681 | 0.129,54.851,10.510,2017-02-10 09:57:03,3,307
0.059,0.024 | 6.658 | 0.072,-0.005 | 6.574 | 0.217,-0.047 | 6.595 | 0.177,0.162 | 6.518 | 0.064,-0.265 | 6.627 | 0.100,37.546,11.706,2017-02-10 09:57:03,3,307
0.058,0.029 | 6.657 | 0.072,0.055 | 6.547 | 0.247,0.025 | 6.549 | 0.162,0.195 | 6.520 | 0.063,-0.185 | 6.570 | 0.062,16.314,16.752,2017-02-10 09:57:03,3,307
0.058,0.031 | 6.656 | 0.073,0.059 | 6.543 | 0.246,0.064 | 6.538 | 0.149,0.221 | 6.535 | 0.079,-0.150 | 6.542 | 0.058,13.077,17.313,2017-02-10 09:57:03,3,307
0.057,0.029 | 6.656 | 0.074,0.035 | 6.560 | 0.243,0.069 | 6.527 | 0.147,0.216 | 6.537 | 0.098,-0.149 | 6.530 | 0.062,13.977,15.766,2017-02-10 09:57:04,3,307
0.055,0.029 | 6.656 | 0.073,0.056 | 6.552 | 0.246,0.024 | 6.492 | 0.130,0.208 | 6.531 | 0.070,-0.200 | 6.549 | 0.098,27.201,14.037,2017-02-10 09:57:04,3,307
0.055,0.029 | 6.657 | 0.073,0.060 | 6.441 | 0.211,-0.043 | 6.524 | 0.158,0.188 | 6.527 | 0.036,-0.260 | 6.605 | 0.135,45.544,10.507,2017-02-10 09:57:04,3,307
0.056,0.026 | 6.656 | 0.073,0.039 | 6.409 | 0.200,-0.067 | 6.566 | 0.175,0.162 | 6.521 | 0.037,-0.285 | 6.644 | 0.147,54.080,6.470,2017-02-10 09:57:04,3,307
0.051,0.016 | 6.659 | 0.067,0.023 | 6.411 | 0.204,-0.094 | 6.581 | 0.171,0.143 | 6.525 | 0.041,-0.309 | 6.668 | 0.145,59.535,4.685,2017-02-10 09:57:04,3,307
0.048,0.012 | 6.661 | 0.064,0.018 | 6.413 | 0.206,-0.102 | 6.590 | 0.168,0.136 | 6.527 | 0.040,-0.317 | 6.677 | 0.141,60.554,4.458,2017-02-10 09:57:05,3,307
0.048,0.008 | 6.662 | 0.061,0.018 | 6.418 | 0.207,-0.103 | 6.602 | 0.171,0.134 | 6.531 | 0.040,-0.320 | 6.678 | 0.135,58.499,5.236,2017-02-10 09:57:05,4,307
0.054,0.016 | 6.659 | 0.066,0.014 | 6.558 | 0.234,-0.069 | 6.598 | 0.175,0.144 | 6.525 | 0.043,-0.290 | 6.639 | 0.113,46.491,6.232,2017-02-10 09:57:05,4,307
0.056,0.021 | 6.657 | 0.070,0.033 | 6.589 | 0.227,-0.005 | 6.568 | 0.163,0.166 | 6.522 | 0.048,-0.221 | 6.576 | 0.077,25.704,9.491,2017-02-10 09:57:05,4,307
0.053,0.022 | 6.657 | 0.068,0.062 | 6.592 | 0.243,0.038 | 6.542 | 0.151,0.180 | 6.524 | 0.053,-0.175 | 6.548 | 0.056,15.139,11.057,2017-02-10 09:57:05,4,307
0.050,0.023 | 6.657 | 0.066,0.069 | 6.601 | 0.245,0.045 | 6.528 | 0.140,0.185 | 6.527 | 0.056,-0.170 | 6.543 | 0.050,15.364,10.999,2017-02-10 09:57:06,4,307
0.049,0.022 | 6.657 | 0.066,0.063 | 6.599 | 0.243,0.041 | 6.523 | 0.134,0.183 | 6.528 | 0.056,-0.176 | 6.543 | 0.050,17.430,10.370,2017-02-10 09:57:06,4,307
0.043,0.019 | 6.655 | 0.059,0.008 | 6.568 | 0.206,-0.001 | 6.538 | 0.151,0.175 | 6.526 | 0.050,-0.218 | 6.558 | 0.068,27.810,9.169,2017-02-10 09:57:06,4,307
0.030,0.008 | 6.659 | 0.044,-0.056 | 6.579 | 0.183,-0.045 | 6.563 | 0.172,0.139 | 6.536 | 0.062,-0.259 | 6.585 | 0.083,34.930,3.571,2017-02-10 09:57:06,4,307
0.029,0.005 | 6.659 | 0.040,-0.072 | 6.575 | 0.203,-0.060 | 6.566 | 0.180,0.121 | 6.539 | 0.076,-0.268 | 6.601 | 0.082,35.137,1.356,2017-02-10 09:57:06,4,307
0.030,0.005 | 6.659 | 0.041,-0.082 | 6.565 | 0.206,-0.058 | 6.562 | 0.175,0.116 | 6.540 | 0.087,-0.267 | 6.605 | 0.081,33.693,0.998,2017-02-10 09:57:07,4,307
0.033,0.008 | 6.658 | 0.045,-0.092 | 6.563 | 0.208,-0.053 | 6.549 | 0.169,0.110 | 6.534 | 0.094,-0.260 | 6.601 | 0.077,32.249,-1.009,2017-02-10 09:57:07,5,307
0.036,0.012 | 6.656 | 0.050,-0.097 | 6.566 | 0.194,-0.057 | 6.536 | 0.159,0.110 | 6.526 | 0.094,-0.265 | 6.603 | 0.077,35.455,-1.731,2017-02-10 09:57:07,5,307
0.036,0.011 | 6.656 | 0.050,-0.085 | 6.567 | 0.207,-0.053 | 6.549 | 0.169,0.111 | 6.523 | 0.089,-0.260 | 6.597 | 0.072,33.506,-1.071,2017-02-10 09:57:07,5,307
0.035,0.010 | 6.656 | 0.050,-0.048 | 6.576 | 0.237,-0.011 | 6.572 | 0.185,0.130 | 6.525 | 0.095,-0.210 | 6.565 | 0.064,18.503,3.723,2017-02-10 09:57:08,5,307
0.033,0.004 | 6.659 | 0.044,-0.037 | 6.652 | 0.190,0.000 | 6.593 | 0.172,0.142 | 6.540 | 0.093,-0.203 | 6.568 | 0.060,15.348,7.365,2017-02-10 09:57:08,5,307
0.034,0.002 | 6.659 | 0.043,-0.026 | 6.664 | 0.197,0.007 | 6.603 | 0.160,0.142 | 6.547 | 0.087,-0.197 | 6.568 | 0.054,14.400,6.748,2017-02-10 09:57:08,5,307
0.034,0.003 | 6.659 | 0.043,-0.025 | 6.654 | 0.194,-0.003 | 6.558 | 0.163,0.143 | 6.545 | 0.074,-0.216 | 6.574 | 0.069,19.782,6.512,2017-02-10 09:57:08,5,307
0.034,0.004 | 6.659 | 0.044,-0.065 | 6.608 | 0.183,-0.041 | 6.525 | 0.156,0.129 | 6.542 | 0.071,-0.254 | 6.597 | 0.095,30.780,3.089,2017-02-10 09:57:08,5,307
0.036,0.011 | 6.657 | 0.048,-0.103 | 6.595 | 0.183,-0.050 | 6.526 | 0.161,0.100 | 6.534 | 0.086,-0.260 | 6.604 | 0.095,34.113,-4.827,2017-02-10 09:57:09,5,307
0.038,0.015 | 6.656 | 0.052,-0.083 | 6.635 | 0.187,-0.075 | 6.521 | 0.152,0.095 | 6.526 | 0.084,-0.277 | 6.623 | 0.097,42.129,-6.680,2017-02-10 09:57:09,5,307
0.038,0.015 | 6.655 | 0.053,-0.145 | 6.625 | 0.152,-0.113 | 6.545 | 0.146,0.064 | 6.535 | 0.102,-0.306 | 6.669 | 0.110,55.351,-14.130,2017-02-10 09:57:09,6,307
0.038,0.013 | 6.655 | 0.052,-0.163 | 6.623 | 0.174,-0.109 | 6.566 | 0.150,0.049 | 6.545 | 0.117,-0.311 | 6.678 | 0.112,56.647,-18.021,2017-02-10 09:57:09,6,307
0.037,0.012 | 6.655 | 0.051,-0.095 | 6.528 | 0.206,-0.049 | 6.557 | 0.170,0.102 | 6.517 | 0.082,-0.260 | 6.602 | 0.080,32.899,-1.982,2017-02-10 09:57:09,6,307
0.037,0.012 | 6.655 | 0.051,-0.040 | 6.611 | 0.199,-0.010 | 6.562 | 0.180,0.131 | 6.514 | 0.074,-0.205 | 6.565 | 0.053,16.934,4.897,2017-02-10 09:57:10,6,307
0.037,0.012 | 6.656 | 0.051,-0.028 | 6.586 | 0.210,0.028 | 6.558 | 0.155,0.153 | 6.520 | 0.079,-0.176 | 6.549 | 0.043,11.180,8.419,2017-02-10 09:57:10,6,307
0.036,0.011 | 6.656 | 0.050,-0.012 | 6.504 | 0.221,0.028 | 6.559 | 0.145,0.172 | 6.531 | 0.080,-0.182 | 6.549 | 0.045,13.288,12.022,2017-02-10 09:57:10,6,307
0.034,0.005 | 6.659 | 0.045,-0.029 | 6.590 | 0.205,0.003 | 6.558 | 0.155,0.155 | 6.540 | 0.071,-0.210 | 6.565 | 0.061,19.182,8.668,2017-02-10 09:57:10,6,307
0.033,0.007 | 6.658 | 0.045,-0.084 | 6.528 | 0.189,-0.050 | 6.523 | 0.159,0.111 | 6.534 | 0.062,-0.255 | 6.591 | 0.071,31.667,-1.918,2017-02-10 09:57:10,6,307
0.034,0.010 | 6.657 | 0.047,-0.146 | 6.613 | 0.161,-0.098 | 6.528 | 0.143,0.059 | 6.540 | 0.078,-0.294 | 6.634 | 0.075,45.475,-14.927,2017-02-10 09:57:11,6,307
0.031,0.007 | 6.658 | 0.045,-0.138 | 6.605 | 0.158,-0.106 | 6.544 | 0.136,0.065 | 6.536 | 0.067,-0.307 | 6.650 | 0.084,49.282,-11.738,2017-02-10 09:57:11,6,307
0.029,0.001 | 6.660 | 0.041,-0.161 | 6.557 | 0.113,-0.100 | 6.556 | 0.140,0.068 | 6.539 | 0.073,-0.309 | 6.651 | 0.099,47.338,-9.100,2017-02-10 09:57:11,7,307
0.030,0.000 | 6.660 | 0.041,-0.148 | 6.520 | 0.085,-0.077 | 6.558 | 0.160,0.085 | 6.536 | 0.080,-0.292 | 6.634 | 0.111,40.198,-3.910,2017-02-10 09:57:11,7,307
0.038,0.009 | 6.656 | 0.051,-0.063 | 6.571 | 0.201,-0.029 | 6.552 | 0.192,0.124 | 6.522 | 0.070,-0.236 | 6.588 | 0.091,24.297,4.107,2017-02-10 09:57:11,7,307
0.042,0.006 | 6.657 | 0.052,-0.033 | 6.561 | 0.216,0.001 | 6.551 | 0.173,0.150 | 6.543 | 0.072,-0.202 | 6.572 | 0.060,17.064,7.316,2017-02-10 09:57:12,7,307
0.039,0.004 | 6.659 | 0.048,-0.025 | 6.616 | 0.217,0.022 | 6.546 | 0.138,0.139 | 6.550 | 0.065,-0.191 | 6.567 | 0.044,15.545,3.158,2017-02-10 09:57:12,7,307
0.037,0.004 | 6.660 | 0.047,-0.036 | 6.610 | 0.205,0.007 | 6.526 | 0.134,0.135 | 6.549 | 0.058,-0.208 | 6.568 | 0.055,20.364,1.913,2017-02-10 09:57:12,7,307
0.038,-0.007 | 6.659 | 0.047,-0.082 | 6.553 | 0.200,-0.066 | 6.533 | 0.152,0.106 | 6.548 | 0.063,-0.285 | 6.606 | 0.116,38.903,-1.468,2017-02-10 09:57:12,7,307
0.044,-0.003 | 6.656 | 0.055,-0.106 | 6.384 | 0.196,-0.098 | 6.552 | 0.164,0.036 | 6.552 | 0.118,-0.309 | 6.645 | 0.130,46.909,-17.481,2017-02-10 09:57:13,7,307
0.046,-0.003 | 6.653 | 0.058,-0.121 | 6.373 | 0.074,-0.093 | 6.555 | 0.169,0.021 | 6.548 | 0.134,-0.303 | 6.653 | 0.142,43.807,-18.654,2017-02-10 09:57:13,7,307
