Session: 314,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,13,Month:,Feb,Year:,2017
Track:,Temple,Speed:,medium,Time:,60 (sec),
Target Angle:,53,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.177,0.020 | 6.652 | 0.190,-0.038 | 6.559 | 0.359,-0.118 | 6.661 | 0.364,0.140 | 6.504 | 0.219,-0.316 | 6.759 | 0.292,74.721,10.201,2017-02-13 09:59:03,1,309
0.186,0.023 | 6.652 | 0.200,-0.034 | 6.620 | 0.331,-0.117 | 6.659 | 0.369,0.138 | 6.503 | 0.225,-0.316 | 6.753 | 0.292,72.605,9.308,2017-02-13 09:59:03,1,309
0.188,0.023 | 6.653 | 0.203,-0.040 | 6.616 | 0.327,-0.113 | 6.652 | 0.368,0.138 | 6.503 | 0.227,-0.314 | 6.746 | 0.295,70.860,9.086,2017-02-13 09:59:04,1,309
0.188,0.024 | 6.653 | 0.203,-0.041 | 6.613 | 0.327,-0.109 | 6.647 | 0.368,0.138 | 6.503 | 0.226,-0.311 | 6.739 | 0.297,69.238,9.136,2017-02-13 09:59:04,1,309
0.188,0.023 | 6.653 | 0.203,-0.039 | 6.612 | 0.326,-0.106 | 6.643 | 0.366,0.140 | 6.503 | 0.224,-0.310 | 6.733 | 0.297,67.482,9.364,2017-02-13 09:59:04,1,309
0.187,0.023 | 6.653 | 0.203,-0.039 | 6.610 | 0.326,-0.105 | 6.637 | 0.364,0.141 | 6.504 | 0.222,-0.309 | 6.729 | 0.297,66.435,9.610,2017-02-13 09:59:04,1,309
0.187,0.023 | 6.653 | 0.203,-0.039 | 6.608 | 0.325,-0.105 | 6.632 | 0.362,0.141 | 6.504 | 0.220,-0.308 | 6.726 | 0.297,65.881,9.767,2017-02-13 09:59:04,1,309
0.187,0.022 | 6.653 | 0.203,-0.039 | 6.607 | 0.324,-0.105 | 6.630 | 0.361,0.141 | 6.504 | 0.218,-0.308 | 6.725 | 0.297,65.597,9.841,2017-02-13 09:59:05,1,309
0.186,0.022 | 6.653 | 0.202,-0.039 | 6.607 | 0.323,-0.106 | 6.628 | 0.360,0.142 | 6.505 | 0.217,-0.308 | 6.724 | 0.296,65.401,9.892,2017-02-13 09:59:05,1,309
0.186,0.022 | 6.653 | 0.202,-0.046 | 6.577 | 0.330,-0.104 | 6.627 | 0.358,0.143 | 6.505 | 0.215,-0.308 | 6.720 | 0.294,64.244,10.195,2017-02-13 09:59:05,1,309
0.186,0.022 | 6.653 | 0.202,-0.046 | 6.576 | 0.330,-0.104 | 6.627 | 0.358,0.143 | 6.505 | 0.215,-0.308 | 6.719 | 0.294,64.028,10.241,2017-02-13 09:59:05,1,309
0.185,0.022 | 6.654 | 0.202,-0.027 | 6.579 | 0.341,-0.073 | 6.623 | 0.358,0.151 | 6.505 | 0.208,-0.272 | 6.624 | 0.237,38.093,11.707,2017-02-13 09:59:05,2,309
0.184,0.023 | 6.654 | 0.201,0.006 | 6.594 | 0.338,-0.043 | 6.593 | 0.349,0.172 | 6.507 | 0.199,-0.218 | 6.569 | 0.196,22.967,14.344,2017-02-13 09:59:06,2,309
0.181,0.022 | 6.655 | 0.199,0.022 | 6.613 | 0.332,-0.034 | 6.591 | 0.342,0.184 | 6.513 | 0.196,-0.202 | 6.554 | 0.184,20.214,15.289,2017-02-13 09:59:06,2,309
0.179,0.021 | 6.656 | 0.198,-0.012 | 6.590 | 0.296,-0.043 | 6.561 | 0.326,0.185 | 6.516 | 0.196,-0.226 | 6.565 | 0.181,27.484,15.022,2017-02-13 09:59:06,2,309
0.178,0.021 | 6.656 | 0.197,-0.028 | 6.510 | 0.269,-0.100 | 6.474 | 0.251,0.189 | 6.518 | 0.183,-0.277 | 6.609 | 0.183,44.691,16.038,2017-02-13 09:59:06,2,309
0.178,0.022 | 6.656 | 0.196,0.001 | 6.434 | 0.228,-0.143 | 6.418 | 0.209,0.202 | 6.524 | 0.151,-0.275 | 6.609 | 0.185,43.787,19.721,2017-02-13 09:59:06,2,309
0.179,0.022 | 6.656 | 0.198,0.002 | 6.442 | 0.199,-0.267 | 6.368 | 0.169,0.208 | 6.529 | 0.134,-0.267 | 6.600 | 0.188,40.746,21.605,2017-02-13 09:59:07,2,309
0.186,0.025 | 6.653 | 0.205,-0.022 | 6.462 | 0.179,-0.283 | 6.402 | 0.173,0.201 | 6.521 | 0.145,-0.290 | 6.633 | 0.202,50.502,19.638,2017-02-13 09:59:07,2,309
0.189,0.026 | 6.652 | 0.207,-0.041 | 6.462 | 0.177,-0.266 | 6.418 | 0.178,0.186 | 6.513 | 0.165,-0.295 | 6.649 | 0.194,53.298,16.162,2017-02-13 09:59:07,2,309
0.189,0.026 | 6.652 | 0.207,-0.049 | 6.462 | 0.181,-0.261 | 6.417 | 0.176,0.179 | 6.510 | 0.170,-0.293 | 6.648 | 0.185,52.155,14.664,2017-02-13 09:59:07,2,309
0.189,0.026 | 6.652 | 0.207,-0.049 | 6.451 | 0.169,-0.256 | 6.415 | 0.173,0.177 | 6.510 | 0.171,-0.290 | 6.646 | 0.180,50.931,14.412,2017-02-13 09:59:07,2,309
0.188,0.026 | 6.652 | 0.207,-0.047 | 6.444 | 0.160,-0.263 | 6.417 | 0.173,0.177 | 6.510 | 0.170,-0.291 | 6.649 | 0.177,51.432,14.517,2017-02-13 09:59:08,2,309
0.188,0.026 | 6.652 | 0.207,-0.051 | 6.458 | 0.178,-0.264 | 6.418 | 0.174,0.177 | 6.510 | 0.170,-0.291 | 6.649 | 0.176,51.339,14.633,2017-02-13 09:59:08,2,309
0.188,0.025 | 6.652 | 0.207,-0.050 | 6.457 | 0.180,-0.242 | 6.420 | 0.190,0.177 | 6.510 | 0.170,-0.291 | 6.648 | 0.176,50.825,14.691,2017-02-13 09:59:08,3,309
